gene_symbol,transcript_id,TPM
HDAC1,ENST00000373548,4.650451
MARCKSL1,ENST00000329421,23.832306
TSSK3,ENST00000373534,1.793074
BSDC1,ENST00000455895,6.372867
ZBTB8B,ENST00000609129,0.08953
ZBTB8A,ENST00000373510,0.558017
RBBP4,ENST00000373493,3.643319
SYNC,ENST00000409190,5.170605
KIAA1522,ENST00000401073,0.600384
S100PBP,ENST00000373475,2.102017
FNDC5,ENST00000373471,0
HPCA,ENST00000373467,1.584458
TMEM54,ENST00000373463,2.494191
RNF19B,ENST00000235150,6.344332
ADC,ENST00000294517,0.267817
TRIM62,ENST00000291416,1.854371
ZNF362,ENST00000539719,0.057629
A3GALT2,ENST00000442999,0.158837
C1orf94,ENST00000488417,0.055903
GJB5,ENST00000338513,0.095277
GJB4,ENST00000339480,0.044091
GJB3,ENST00000373366,0.015028
GJA4,ENST00000342280,0.736566
SMIM12,ENST00000521580,1.719233
DLGAP3,ENST00000373347,0.093746
ZMYM6,ENST00000357182,1.330702
ZMYM1,ENST00000359858,0
SFPQ,ENST00000357214,14.232177
ZMYM4,ENST00000314607,5.034781
KIAA0319L,ENST00000325722,5.909898
NCDN,ENST00000373243,3.834595
TFAP2E,ENST00000373235,0.110696
PSMB2,ENST00000373237,3.630264
C1orf216,ENST00000270815,4.033635
CLSPN,ENST00000318121,0.832513
AGO4,ENST00000373210,1.636387
AGO1,ENST00000373204,2.3939
AGO3,ENST00000373191,1.340601
TEKT2,ENST00000207457,0.104259
ADPRHL2,ENST00000373178,5.687235
COL8A2,ENST00000397799,0.185468
TRAPPC3,ENST00000373166,5.849628
THRAP3,ENST00000354618,7.575518
SH3D21,ENST00000453908,0.0715
STK40,ENST00000373132,7.911806
LSM10,ENST00000315732,7.021546
OSCP1,ENST00000235532,0.809464
MRPS15,ENST00000373116,12.109277
CSF3R,ENST00000373106,0
GRIK3,ENST00000373091,3.696846
ZC3H12A,ENST00000373087,1.041243
MEAF6,ENST00000296214,2.459614
SNIP1,ENST00000296215,0.794028
GNL2,ENST00000373062,9.42927
RSPO1,ENST00000356545,0
CDCA8,ENST00000373055,1.853679
EPHA10,ENST00000373048,0.134957
YRDC,ENST00000373044,2.086885
C1orf122,ENST00000373042,0.210251
MTF1,ENST00000373036,1.44105
INPP5B,ENST00000373024,0.263037
SF3A3,ENST00000373019,6.051128
FHL3,ENST00000373016,1.683282
UTP11L,ENST00000373014,3.641461
POU3F1,ENST00000373012,0.045265
RRAGC,ENST00000373001,8.607842
MYCBP,ENST00000397572,2.588047
GJA9,ENST00000357771,0.453477
RHBDL2,ENST00000372990,0.56618
AKIRIN1,ENST00000432648,5.953903
NDUFS5,ENST00000372969,26.908393
BMP8A,ENST00000331593,0.564451
PABPC4,ENST00000372858,1.662281
HEYL,ENST00000372852,0.93136
HPCAL4,ENST00000372844,0.516671
PPIE,ENST00000324379,3.261093
BMP8B,ENST00000372827,2.121451
OXCT2,ENST00000327582,0.377476
TRIT1,ENST00000316891,0
MYCL,ENST00000372816,0.206128
MFSD2A,ENST00000372811,3.925437
CAP1,ENST00000372805,4.329694
RLF,ENST00000372771,3.34054
TMCO2,ENST00000372766,0
ZMPSTE24,ENST00000372759,8.067424
COL9A2,ENST00000372748,0.396854
SMAP2,ENST00000372718,5.330992
ZFP69B,ENST00000361584,0.558931
ZFP69,ENST00000372706,0.778568
ZNF684,ENST00000372699,0.449914
RIMS3,ENST00000372684,0.878291
KCNQ4,ENST00000347132,0
CITED4,ENST00000372638,0.670398
EDN2,ENST00000372587,0.008746
HIVEP3,ENST00000372583,0.663184
GUCA2B,ENST00000372581,0
GUCA2A,ENST00000357001,0
FOXJ3,ENST00000361346,2.679234
RIMKLA,ENST00000431473,0.173017
ZMYND12,ENST00000372565,0
PPCS,ENST00000372561,0.253883
PPIH,ENST00000304979,6.300535
YBX1,ENST00000321358,0.799734
CLDN19,ENST00000296387,0
LEPRE1,ENST00000296388,4.949308
C1orf50,ENST00000372525,0.871174
CCDC23,ENST00000372521,3.809902
ERMAP,ENST00000372517,0.581543
SLC2A1,ENST00000426263,5.355314
FAM183A,ENST00000335282,0
EBNA1BP2,ENST00000236051,8.173632
WDR65,ENST00000372492,0.059349
TMEM125,ENST00000439858,0.005673
C1orf210,ENST00000523677,0.007099
TIE1,ENST00000372476,1.235305
MPL,ENST00000372470,0
CDC20,ENST00000310955,3.881348
ELOVL1,ENST00000372458,4.637135
MED8,ENST00000372457,3.577235
PTPRF,ENST00000359947,0.668388
KDM4A,ENST00000372396,9.400917
ST3GAL3,ENST00000347631,0
ARTN,ENST00000372359,0
IPO13,ENST00000372343,10.24243
DPH2,ENST00000255108,1.702817
ATP6V0B,ENST00000472174,26.558578
CCDC24,ENST00000372318,0.114665
SLC6A9,ENST00000372310,2.573605
KLF17,ENST00000372299,0.02715
DMAP1,ENST00000372289,1.509649
ERI3,ENST00000372257,5.96284
RNF220,ENST00000361799,0
TMEM53,ENST00000372237,0.624964
C1orf228,ENST00000535358,0
KIF2C,ENST00000372224,2.284569
RPS8,ENST00000396651,78.490891
BEST4,ENST00000372207,0.201782
PLK3,ENST00000372201,2.483841
TCTEX1D4,ENST00000339355,1.04215
PTCH2,ENST00000372192,0.710275
EIF2B3,ENST00000360403,2.339524
HECTD3,ENST00000372172,6.178796
UROD,ENST00000246337,15.362498
ZSWIM5,ENST00000359600,0.470404
HPDL,ENST00000334815,0.428779
MUTYH,ENST00000456914,0
TOE1,ENST00000372090,1.466866
TESK2,ENST00000372086,0.239606
MMACHC,ENST00000401061,2.925301
PRDX1,ENST00000319248,57.317062
AKR1A1,ENST00000351829,9.937731
NASP,ENST00000350030,1.355353
CCDC17,ENST00000528266,0
GPBP1L1,ENST00000355105,1.757654
TMEM69,ENST00000372025,3.678426
IPP,ENST00000396478,2.288051
MAST2,ENST00000361297,5.120196
PIK3R3,ENST00000262741,8.170903
TSPAN1,ENST00000372003,0.11305
POMGNT1,ENST00000371984,6.035937
LURAP1,ENST00000371980,0.356744
RAD54L,ENST00000371975,0.499199
UQCRH,ENST00000311672,73.173465
FAAH,ENST00000243167,0.874387
DMBX1,ENST00000360032,0.013351
KNCN,ENST00000481882,0
MKNK1,ENST00000371945,1.542007
TEX38,ENST00000334122,0.082903
EFCAB14,ENST00000371933,1.820372
CYP4B1,ENST00000371923,0
CYP4A11,ENST00000310638,0
CYP4X1,ENST00000371901,0.100634
CYP4Z1,ENST00000334194,0.009181
CYP4A22,ENST00000371891,0.004174
PDZK1IP1,ENST00000294338,0.327998
STIL,ENST00000371877,0.764557
FOXE3,ENST00000335071,0.011562
FOXD2,ENST00000334793,0.085314
TRABD2B,ENST00000606738,0.018106
SLC5A9,ENST00000438567,0.020059
SPATA6,ENST00000371847,2.93846
AGBL4,ENST00000371839,0.159903
BEND5,ENST00000371833,0.329704
ELAVL4,ENST00000371824,0
DMRTA2,ENST00000404795,0
FAF1,ENST00000396153,0.641073
CDKN2C,ENST00000371761,0.934948
C1orf185,ENST00000371759,0
RNF11,ENST00000242719,8.785702
EPS15,ENST00000371733,4.951458
OSBPL9,ENST00000428468,0.734349
NRD1,ENST00000352171,10.35082
RAB3B,ENST00000371655,0.296427
TXNDC12,ENST00000371626,5.055602
KTI12,ENST00000371614,1.683473
BTF3L4,ENST00000313334,1.709432
CC2D1B,ENST00000284376,2.668727
ORC1,ENST00000371568,2.011893
PRPF38A,ENST00000257181,2.252801
ZCCHC11,ENST00000257177,0.569963
GPX7,ENST00000361314,1.892738
FAM159A,ENST00000517870,0.228843
COA7,ENST00000371538,2.168622
ZYG11B,ENST00000294353,3.395975
ZYG11A,ENST00000371528,0.548101
ECHDC2,ENST00000371522,0.249582
SCP2,ENST00000371514,0.280615
PODN,ENST00000312553,0.09105
SLC1A7,ENST00000371494,0
CPT2,ENST00000371486,2.459327
C1orf123,ENST00000294360,4.84086
MAGOH,ENST00000371470,8.939314
LRP8,ENST00000306052,1.218727
DMRTB1,ENST00000371445,0
NDC1,ENST00000371429,2.120326
YIPF1,ENST00000072644,0.989088
DIO1,ENST00000361921,0.081224
HSPB11,ENST00000194214,1.919307
LRRC42,ENST00000371370,1.822377
LDLRAD1,ENST00000371360,0
TMEM59,ENST00000234831,2.039005
TCEANC2,ENST00000234827,0.586883
MRPL37,ENST00000360840,13.432429
ACOT11,ENST00000343744,1.096268
FAM151A,ENST00000302250,0.498596
MROH7,ENST00000421030,0
TTC4,ENST00000371281,1.011063
PARS2,ENST00000371279,1.183633
TTC22,ENST00000371276,0.005572
DHCR24,ENST00000371269,18.995419
TMEM61,ENST00000371268,0
PCSK9,ENST00000302118,0
USP24,ENST00000294383,3.405624
PPAP2B,ENST00000371250,13.874741
PRKAA2,ENST00000371244,2.215117
C1orf168,ENST00000343433,0.166523
C8A,ENST00000361249,0
C8B,ENST00000371237,0
DAB1,ENST00000371236,0
OMA1,ENST00000371226,1.763869
TACSTD2,ENST00000371225,0.061487
MYSM1,ENST00000472487,0
JUN,ENST00000371222,24.592569
FGGY,ENST00000303721,0.323984
HOOK1,ENST00000371208,0.166925
CYP2J2,ENST00000371204,0.149921
C1orf87,ENST00000371201,0.038928
NFIA,ENST00000403491,9.591062
TM2D1,ENST00000606498,0.966164
L1TD1,ENST00000498273,0.014709
KANK4,ENST00000371153,0.109616
USP1,ENST00000339950,4.266976
ANGPTL3,ENST00000371129,0.279098
ATG4C,ENST00000317868,0.812404
FOXD3,ENST00000371116,0.429009
ALG6,ENST00000263440,0.541267
ITGB3BP,ENST00000271002,1.40261
EFCAB7,ENST00000371088,1.444399
PGM1,ENST00000371084,8.163372
ROR1,ENST00000371079,1.358397
JAK1,ENST00000342505,3.387561
AK4,ENST00000327299,2.088541
DNAJC6,ENST00000371069,0.225775
LEPR,ENST00000349533,0.047922
LEPROT,ENST00000371065,4.558082
PDE4B,ENST00000341517,0
SGIP1,ENST00000371037,0.281729
TCTEX1D1,ENST00000282670,0.100517
WDR78,ENST00000371026,0.282854
MIER1,ENST00000401041,1.222265
SLC35D1,ENST00000235345,2.78629
IL23R,ENST00000347310,0
SERBP1,ENST00000361219,9.170047
GADD45A,ENST00000370986,6.668327
GNG12,ENST00000370982,7.103283
DIRAS3,ENST00000370981,0.366525
WLS,ENST00000262348,4.08852
RPE65,ENST00000262340,0.122999
DEPDC1,ENST00000456315,0.541711
LRRC40,ENST00000370952,3.554534
ANKRD13C,ENST00000370944,1.159071
CTH,ENST00000370938,1.069669
ZRANB2,ENST00000370920,3.007071
NEGR1,ENST00000357731,0.422727
LRRIQ3,ENST00000354431,0.008263
TNNI3K,ENST00000326637,0
LRRC53,ENST00000294635,7.268366
C1orf173,ENST00000326665,1.056941
CRYZ,ENST00000340866,4.361466
TYW3,ENST00000370867,1.216176
ACADM,ENST00000370841,0.348464
RABGGTB,ENST00000319942,1.653364
MSH4,ENST00000263187,0.665653
ASB17,ENST00000284142,0.158509
ST6GALNAC3,ENST00000328299,0.395537
ST6GALNAC5,ENST00000477717,0.632537
PIGK,ENST00000370812,2.209213
AK5,ENST00000354567,0.872668
ZZZ3,ENST00000370801,2.615753
USP33,ENST00000370794,3.054088
NEXN,ENST00000334785,0
FUBP1,ENST00000370768,2.33898
DNAJB4,ENST00000370763,1.238798
GIPC2,ENST00000370759,0.019907
PTGFR,ENST00000370757,0
IFI44L,ENST00000370751,0.387297
IFI44,ENST00000370747,1.306717
ELTD1,ENST00000370742,0.509189
TTLL7,ENST00000260505,1.791755
PRKACB,ENST00000370685,1.822953
SAMD13,ENST00000394834,0
RPF1,ENST00000370654,3.791486
GNG5,ENST00000370645,20.111745
CTBS,ENST00000370630,0.691548
SSX2IP,ENST00000342203,6.574383
LPAR3,ENST00000370611,0.02151
MCOLN2,ENST00000370608,0.07967
MCOLN3,ENST00000370589,0.310448
WDR63,ENST00000294664,1.615368
SYDE2,ENST00000341460,0.165683
C1orf52,ENST00000471115,0
DDAH1,ENST00000284031,3.747142
CYR61,ENST00000451137,0.868431
ZNHIT6,ENST00000370574,1.17607
COL24A1,ENST00000370571,0.031035
CLCA2,ENST00000370565,0.016677
CLCA1,ENST00000394711,0
CLCA4,ENST00000370563,0.005929
SH3GLB1,ENST00000370558,3.733581
SEP15,ENST00000331835,0.267364
HS2ST1,ENST00000370550,3.335518
LMO4,ENST00000370544,2.929389
PKN2,ENST00000370521,3.162319
GTF2B,ENST00000370500,2.79434
CCBL2,ENST00000260508,1.720973
GBP3,ENST00000370481,0
GBP1,ENST00000370473,0.945737
GBP2,ENST00000370466,0.89304
GBP7,ENST00000294671,0
GBP4,ENST00000355754,0.37581
GBP6,ENST00000370456,0.099424
LRRC8B,ENST00000330947,0.043977
LRRC8C,ENST00000370454,0.854642
LRRC8D,ENST00000337338,0.788207
ZNF326,ENST00000340281,0.981967
BARHL2,ENST00000370445,0.048921
ZNF644,ENST00000337393,3.735666
HFM1,ENST00000370425,0.217811
CDC7,ENST00000234626,2.249889
TGFBR3,ENST00000212355,0.838944
EPHX4,ENST00000370383,0.355103
C1orf146,ENST00000370375,0.043472
GLMN,ENST00000370360,0.911919
RPAP2,ENST00000610020,1.080774
GFI1,ENST00000294702,0.067631
RPL5,ENST00000370321,45.766232
FAM69A,ENST00000370310,0.85618
MTF2,ENST00000370298,1.297205
TMED5,ENST00000370282,1.102998
DR1,ENST00000370272,2.009761
BCAR3,ENST00000260502,1.281169
DNTTIP2,ENST00000436063,0.625242
GCLM,ENST00000370238,1.645219
ABCA4,ENST00000370225,0.022367
ARHGAP29,ENST00000260526,1.222874
ABCD3,ENST00000370214,6.305955
F3,ENST00000334047,6.103005
SLC44A3,ENST00000271227,0.170194
CNN3,ENST00000370206,50.298401
ALG14,ENST00000370205,0.299848
TMEM56,ENST00000370203,0.256942
RWDD3,ENST00000370202,0.755232
DPYD,ENST00000370192,2.34206
SNX7,ENST00000306121,3.182075
LPPR5,ENST00000263177,0.724011
PALMD,ENST00000263174,0.915049
AGL,ENST00000361915,2.767116
SLC35A3,ENST00000533028,0.253483
HIAT1,ENST00000370152,4.399444
SASS6,ENST00000287482,1.060162
LRRC39,ENST00000370137,4.542659
RTCA,ENST00000370128,2.499017
CDC14A,ENST00000336454,0.190739
GPR88,ENST00000315033,0.062279
VCAM1,ENST00000294728,0.900883
EXTL2,ENST00000370114,3.50053
SLC30A7,ENST00000357650,2.624701
DPH5,ENST00000370109,0.808875
S1PR1,ENST00000305352,1.468784
OLFM3,ENST00000370103,0.217432
COL11A1,ENST00000370096,0.03566
RNPC3,ENST00000423855,0.719101
PRMT6,ENST00000370078,1.527527
VAV3,ENST00000370056,0.15439
SLC25A24,ENST00000565488,0.116099
FAM102B,ENST00000370035,1.306549
PRPF38B,ENST00000370025,0.694148
FNDC7,ENST00000370017,0.018546
STXBP3,ENST00000370008,5.985248
AKNAD1,ENST00000370001,0.141608
GPSM2,ENST00000264126,4.423062
CLCC1,ENST00000369969,0
WDR47,ENST00000369962,2.9479
TAF13,ENST00000338366,10.700458
TMEM167B,ENST00000338272,0.907336
C1orf194,ENST00000369948,0.033308
KIAA1324,ENST00000369939,0.243887
