gene_symbol,transcript_id,TPM
SLC45A1,ENST00000471889,0.250036
RERE,ENST00000400908,0.578374
ENO1,ENST00000234590,221.776204
CA6,ENST00000377443,0
SLC2A5,ENST00000377424,0.002623
GPR157,ENST00000377411,0.381232
H6PD,ENST00000377403,0.69182
SPSB1,ENST00000328089,0.49269
SLC25A33,ENST00000302692,1.416984
TMEM201,ENST00000340381,0.402177
PIK3CD,ENST00000377346,0.17928
CLSTN1,ENST00000377298,0.20611
CTNNBIP1,ENST00000377263,1.512834
LZIC,ENST00000377223,1.957702
NMNAT1,ENST00000377205,0.285283
RBP7,ENST00000294435,1.778403
UBE4B,ENST00000343090,1.318058
PGD,ENST00000270776,10.840462
APITD1,ENST00000309048,0.852192
CORT,ENST00000377049,0.147267
DFFA,ENST00000377038,2.266389
PEX14,ENST00000356607,1.746686
CASZ1,ENST00000377022,0.137405
TARDBP,ENST00000240185,0.648747
MASP2,ENST00000400897,0.14344
SRM,ENST00000376957,7.758719
EXOSC10,ENST00000376936,5.246052
MTOR,ENST00000361445,5.888246
ANGPTL7,ENST00000376819,0.022921
UBIAD1,ENST00000376810,1.188627
PTCHD2,ENST00000294484,0.549211
FBXO2,ENST00000354287,0.053304
FBXO44,ENST00000251547,0.212325
FBXO6,ENST00000376753,1.42182
MAD2L2,ENST00000376692,12.830715
DRAXIN,ENST00000294485,1.044022
AGTRAP,ENST00000314340,1.848806
MTHFR,ENST00000376590,0.132173
CLCN6,ENST00000346436,1.420073
NPPA,ENST00000376480,0.29051
NPPB,ENST00000376468,0.010959
KIAA2013,ENST00000376572,1.896299
PLOD1,ENST00000196061,6.041906
MFN2,ENST00000235329,6.268265
MIIP,ENST00000235332,2.901957
TNFRSF8,ENST00000263932,0
TNFRSF1B,ENST00000376259,0.340891
AADACL3,ENST00000359318,0
PRAMEF12,ENST00000357726,0.003273
PRAMEF1,ENST00000332296,0
HNRNPCL1,ENST00000317869,0.005856
PRAMEF2,ENST00000240189,0.003611
PRAMEF4,ENST00000235349,0
PRAMEF10,ENST00000235347,0
PRAMEF6,ENST00000376189,0
WI2-3308P17.2,ENST00000436041,0
PRAMEF9,ENST00000376152,0
PRAMEF14,ENST00000334600,0
PRAMEF17,ENST00000376098,0
LRRC38,ENST00000376085,0
KAZN,ENST00000376030,0.200671
TMEM51,ENST00000376008,0.10822
EFHD2,ENST00000375980,1.52311
CTRC,ENST00000375949,0
CELA2A,ENST00000359621,0
CELA2B,ENST00000375910,0
CASP9,ENST00000333868,0.150244
DNAJC16,ENST00000375847,0.910258
AGMAT,ENST00000375826,0.022976
DDI2,ENST00000480945,0.980491
PLEKHM2,ENST00000375799,0
SLC25A34,ENST00000294454,0.03538
TMEM82,ENST00000375782,0
FBLIM1,ENST00000375766,1.754169
SPEN,ENST00000375759,1.301376
ZBTB17,ENST00000375743,1.361003
C1orf64,ENST00000329454,0
HSPB7,ENST00000311890,0
CLCNKA,ENST00000331433,0.002244
CLCNKB,ENST00000375679,0
FAM131C,ENST00000375662,0.109421
EPHA2,ENST00000358432,1.339219
ARHGEF19,ENST00000270747,0.332242
RSG1,ENST00000375599,0.40556
FBXO42,ENST00000375592,1.240242
SZRD1,ENST00000401088,0.866764
NECAP2,ENST00000337132,2.500023
CROCC,ENST00000375541,0.515789
MFAP2,ENST00000375535,0.529409
ATP13A2,ENST00000326735,0
SDHB,ENST00000375499,4.949822
PADI2,ENST00000375486,0.006116
PADI1,ENST00000375471,0
PADI3,ENST00000375460,0
PADI4,ENST00000375448,0
RCC2,ENST00000375436,8.861567
ARHGEF10L,ENST00000361221,0.362634
ACTL8,ENST00000375406,0.078988
IGSF21,ENST00000251296,1.723081
PAX7,ENST00000420770,0
ALDH4A1,ENST00000375341,0.563476
IFFO2,ENST00000455833,2.193735
UBR4,ENST00000375254,3.49337
EMC1,ENST00000477853,0.816335
MRTO4,ENST00000330263,6.481866
AKR7A3,ENST00000361640,0.108192
PQLC2,ENST00000375153,0.137867
CAPZB,ENST00000264202,7.497952
MINOS1,ENST00000322753,0.440382
NBL1,ENST00000375136,0.194261
HTR6,ENST00000289753,0.018414
RNF186,ENST00000375121,0
OTUD3,ENST00000375120,1.30076
PLA2G2E,ENST00000375116,0
PLA2G5,ENST00000375108,0
PLA2G2D,ENST00000375105,0
PLA2G2F,ENST00000375102,0.002033
UBXN10,ENST00000375099,0
CAMK2N1,ENST00000375078,0.621914
MUL1,ENST00000264198,2.409951
FAM43B,ENST00000332947,1.562286
CDA,ENST00000375071,0.04491
PINK1,ENST00000321556,2.261023
DDOST,ENST00000602624,21.982409
KIF17,ENST00000400463,0.296962
SH2D5,ENST00000444387,0.142142
HP1BP3,ENST00000438032,0
ECE1,ENST00000374893,0.110053
NBPF3,ENST00000318249,0.534869
ALPL,ENST00000374840,1.707047
USP48,ENST00000308271,0.883726
LDLRAD2,ENST00000344642,0.243055
HSPG2,ENST00000374695,0.935026
CELA3B,ENST00000337107,0
CELA3A,ENST00000290122,0
WNT4,ENST00000290167,0.031891
ZBTB40,ENST00000375647,1.088799
EPHA8,ENST00000166244,0.00129
C1QA,ENST00000374642,0
C1QC,ENST00000374640,0
C1QB,ENST00000509305,0
EPHB2,ENST00000374630,1.419359
C1orf234,ENST00000566855,0
KDM1A,ENST00000400181,5.025324
HNRNPR,ENST00000302271,0
ZNF436,ENST00000314011,3.358743
TCEA3,ENST00000450454,0.141447
ASAP3,ENST00000336689,2.088826
E2F2,ENST00000361729,1.884279
ID3,ENST00000374561,72.315992
PITHD1,ENST00000246151,6.54162
LYPLA2,ENST00000374514,6.072791
HMGCL,ENST00000374490,0.631401
FUCA1,ENST00000374479,1.404362
CNR2,ENST00000374472,0.001003
PNRC2,ENST00000334351,10.187274
SRSF10,ENST00000492112,0.696664
MYOM3,ENST00000374434,0
IL22RA1,ENST00000270800,0.001959
IFNLR1,ENST00000327535,0.001165
GRHL3,ENST00000361548,0
STPG1,ENST00000337248,0.224538
NIPAL3,ENST00000374399,0.54285
RCAN3,ENST00000374395,0.002282
NCMAP,ENST00000374392,0.002696
SRRM1,ENST00000323848,1.557104
CLIC4,ENST00000374379,13.628344
RUNX3,ENST00000308873,0.076845
SYF2,ENST00000236273,2.316861
C1orf63,ENST00000243189,0.774676
TMEM50A,ENST00000374358,3.707788
TMEM57,ENST00000374343,2.192464
LDLRAP1,ENST00000374338,0.429654
SEPN1,ENST00000361547,0.217367
MTFR1L,ENST00000374303,3.167111
AUNIP,ENST00000374298,0.675473
STMN1,ENST00000455785,17.851625
PAFAH2,ENST00000374282,0.648468
EXTL1,ENST00000374280,0.033346
SLC30A2,ENST00000374276,0.003353
TRIM63,ENST00000374272,0
PDIK1L,ENST00000374269,1.885386
FAM110D,ENST00000374268,0.011835
ZNF593,ENST00000374266,6.316397
CNKSR1,ENST00000361530,0.086278
CATSPER4,ENST00000456354,0
CEP85,ENST00000451429,2.081322
SH3BGRL3,ENST00000270792,11.632009
CD52,ENST00000374213,0
ZNF683,ENST00000349618,0
LIN28A,ENST00000326279,0
DHDDS,ENST00000236342,1.614644
HMGN2,ENST00000361427,1.749016
RPS6KA1,ENST00000374168,0.640821
ARID1A,ENST00000324856,0.288964
ZDHHC18,ENST00000374142,0.669563
SFN,ENST00000339276,0.014249
GPN2,ENST00000374135,1.27425
GPATCH3,ENST00000361720,1.30807
NR0B2,ENST00000254227,0.005491
NUDC,ENST00000321265,16.156291
C1orf172,ENST00000320567,0.006264
TRNP1,ENST00000522111,0.442781
FAM46B,ENST00000289166,0.068387
SLC9A1,ENST00000263980,0.090911
WDTC1,ENST00000319394,0.089899
MAP3K6,ENST00000357582,0.34883
FCN3,ENST00000270879,0
CD164L2,ENST00000374030,0
GPR3,ENST00000374024,0.660716
FGR,ENST00000374005,0
IFI6,ENST00000361157,2.487068
FAM76A,ENST00000373954,0.389985
STX12,ENST00000373943,5.660796
PPP1R8,ENST00000311772,5.096342
THEMIS2,ENST00000373921,0.098568
RPA2,ENST00000373912,8.6315
SMPDL3B,ENST00000373894,0
XKR8,ENST00000373884,0.166196
EYA3,ENST00000373871,0
PTAFR,ENST00000373857,0.00403
DNAJC8,ENST00000263697,6.239888
ATPIF1,ENST00000335514,25.392767
SESN2,ENST00000253063,1.394864
MED18,ENST00000373842,1.061984
PHACTR4,ENST00000373839,0.529935
TRNAU1AP,ENST00000373830,0.694179
TAF12,ENST00000373824,2.522129
GMEB1,ENST00000373816,0.553096
YTHDF2,ENST00000373812,10.821225
OPRD1,ENST00000234961,0.315621
EPB41,ENST00000343067,0
TMEM200B,ENST00000521452,0.806971
SRSF4,ENST00000373795,8.211021
MECR,ENST00000263702,0.086411
PTPRU,ENST00000373779,0.641832
MATN1,ENST00000373765,0.158906
LAPTM5,ENST00000294507,0.031307
SDC3,ENST00000339394,3.981306
PUM1,ENST00000426105,0
NKAIN1,ENST00000373736,2.01109
SNRNP40,ENST00000263694,9.892933
ZCCHC17,ENST00000344147,7.629489
FABP3,ENST00000373713,0.635619
SERINC2,ENST00000373709,0.599459
TINAGL1,ENST00000271064,0
PEF1,ENST00000373703,6.380251
COL16A1,ENST00000373672,0.124663
KHDRBS1,ENST00000327300,11.231374
TMEM39B,ENST00000336294,0.349822
KPNA6,ENST00000373625,3.9027250000000002
TXLNA,ENST00000373610,2.530304
CCDC28B,ENST00000373602,2.164382
IQCC,ENST00000291358,0.421312
TMEM234,ENST00000309777,0.52644
FAM167B,ENST00000373582,0.014413
LCK,ENST00000336890,0.002731
HDAC1,ENST00000373548,5.394447
MARCKSL1,ENST00000329421,30.300017
TSSK3,ENST00000373534,0.74746
BSDC1,ENST00000455895,5.004608
ZBTB8B,ENST00000609129,0.287557
ZBTB8A,ENST00000373510,0.524525
RBBP4,ENST00000373493,3.289468
SYNC,ENST00000409190,5.569091
KIAA1522,ENST00000401073,0
S100PBP,ENST00000373475,1.941647
FNDC5,ENST00000373471,0
HPCA,ENST00000373467,0.169595
TMEM54,ENST00000373463,2.111595
RNF19B,ENST00000235150,0.848131
ADC,ENST00000294517,0.014462
TRIM62,ENST00000291416,0.314373
ZNF362,ENST00000539719,0.233793
A3GALT2,ENST00000442999,0
C1orf94,ENST00000488417,0.048823
GJB5,ENST00000338513,0.004548
GJB4,ENST00000339480,0
GJB3,ENST00000373366,0
GJA4,ENST00000342280,0.043994
SMIM12,ENST00000521580,0.386693
DLGAP3,ENST00000373347,0.041174
ZMYM6,ENST00000357182,1.014907
ZMYM1,ENST00000359858,1.153819
SFPQ,ENST00000357214,24.647827
ZMYM4,ENST00000314607,3.438214
KIAA0319L,ENST00000325722,2.520284
NCDN,ENST00000373243,0.546216
TFAP2E,ENST00000373235,0.010412
PSMB2,ENST00000373237,4.652588
C1orf216,ENST00000270815,2.396468
CLSPN,ENST00000318121,0.77652
AGO4,ENST00000373210,0.894908
AGO1,ENST00000373204,1.495013
AGO3,ENST00000373191,1.092043
TEKT2,ENST00000207457,1.256018
ADPRHL2,ENST00000373178,3.50519
COL8A2,ENST00000397799,0.015224
TRAPPC3,ENST00000373166,5.664425
THRAP3,ENST00000354618,6.111042
SH3D21,ENST00000453908,0
STK40,ENST00000373132,3.251402
LSM10,ENST00000315732,6.388382
OSCP1,ENST00000235532,0.960387
MRPS15,ENST00000373116,13.39428
CSF3R,ENST00000373106,0
GRIK3,ENST00000373091,2.599472
ZC3H12A,ENST00000373087,0.170983
MEAF6,ENST00000296214,3.47406
SNIP1,ENST00000296215,0.965383
GNL2,ENST00000373062,14.571593
RSPO1,ENST00000356545,0
CDCA8,ENST00000373055,2.278022
EPHA10,ENST00000373048,0.034049
YRDC,ENST00000373044,5.133774
C1orf122,ENST00000373042,0.225061
MTF1,ENST00000373036,0.534706
INPP5B,ENST00000373024,0.523032
SF3A3,ENST00000373019,11.13704
FHL3,ENST00000373016,0.478823
UTP11L,ENST00000373014,6.088515
POU3F1,ENST00000373012,0.435214
RRAGC,ENST00000373001,1.387384
MYCBP,ENST00000397572,1.517253
GJA9,ENST00000357771,0
RHBDL2,ENST00000372990,0.088315
AKIRIN1,ENST00000432648,7.162455
NDUFS5,ENST00000372969,106.260211
BMP8A,ENST00000331593,0.529884
PABPC4,ENST00000372858,1.938398
HEYL,ENST00000372852,0
HPCAL4,ENST00000372844,0.050866
PPIE,ENST00000324379,5.742929
BMP8B,ENST00000372827,0.704991
OXCT2,ENST00000327582,0.233683
TRIT1,ENST00000316891,0.091824
MYCL,ENST00000372816,0.161637
MFSD2A,ENST00000372811,9.283514
CAP1,ENST00000372805,2.212803
RLF,ENST00000372771,3.840362
TMCO2,ENST00000372766,0
ZMPSTE24,ENST00000372759,7.451079
COL9A2,ENST00000372748,0.035671
SMAP2,ENST00000372718,2.222694
ZFP69B,ENST00000361584,0.180863
ZFP69,ENST00000372706,0.453428
ZNF684,ENST00000372699,0.251146
RIMS3,ENST00000372684,1.149041
KCNQ4,ENST00000347132,0.009242
CITED4,ENST00000372638,0.30341
EDN2,ENST00000372587,0
HIVEP3,ENST00000372583,0.008947
GUCA2B,ENST00000372581,0
GUCA2A,ENST00000357001,0
FOXJ3,ENST00000361346,1.750357
RIMKLA,ENST00000431473,0.37662
ZMYND12,ENST00000372565,0
PPCS,ENST00000372561,0.004394
PPIH,ENST00000304979,12.669318
YBX1,ENST00000321358,0.88096
CLDN19,ENST00000296387,0
LEPRE1,ENST00000296388,1.444714
C1orf50,ENST00000372525,0.362722
CCDC23,ENST00000372521,2.484657
ERMAP,ENST00000372517,0.218595
SLC2A1,ENST00000426263,1.027486
FAM183A,ENST00000335282,0
EBNA1BP2,ENST00000236051,21.751886
WDR65,ENST00000372492,0.030571
TMEM125,ENST00000439858,0.017752
C1orf210,ENST00000523677,0
TIE1,ENST00000372476,0.050395
MPL,ENST00000372470,0
CDC20,ENST00000310955,8.852937
ELOVL1,ENST00000372458,3.152058
MED8,ENST00000372457,5.755051
PTPRF,ENST00000359947,1.306576
KDM4A,ENST00000372396,3.91379
ST3GAL3,ENST00000347631,0
ARTN,ENST00000372359,0
IPO13,ENST00000372343,2.642488
DPH2,ENST00000255108,3.8614289999999998
ATP6V0B,ENST00000472174,25.955256
CCDC24,ENST00000372318,0.141775
SLC6A9,ENST00000372310,2.1557
KLF17,ENST00000372299,0
DMAP1,ENST00000372289,0.768415
ERI3,ENST00000372257,7.167421
RNF220,ENST00000361799,0.595962
TMEM53,ENST00000372237,0
C1orf228,ENST00000535358,0
KIF2C,ENST00000372224,5.517716
RPS8,ENST00000396651,287.326875
BEST4,ENST00000372207,0.022227
PLK3,ENST00000372201,1.238719
TCTEX1D4,ENST00000339355,0.078287
PTCH2,ENST00000372192,0.17135
EIF2B3,ENST00000360403,2.840768
HECTD3,ENST00000372172,1.274649
UROD,ENST00000246337,6.97572
ZSWIM5,ENST00000359600,0.538639
HPDL,ENST00000334815,0.101516
MUTYH,ENST00000456914,0
TOE1,ENST00000372090,1.647516
TESK2,ENST00000372086,0.046998
MMACHC,ENST00000401061,5.741496
PRDX1,ENST00000319248,113.976582
AKR1A1,ENST00000351829,4.668545
NASP,ENST00000350030,2.533104
CCDC17,ENST00000528266,0
GPBP1L1,ENST00000355105,1.884431
TMEM69,ENST00000372025,2.062214
IPP,ENST00000396478,0.828464
MAST2,ENST00000361297,1.451699
PIK3R3,ENST00000262741,4.131828
TSPAN1,ENST00000372003,0.070075
POMGNT1,ENST00000371984,4.975536
LURAP1,ENST00000371980,0.308085
RAD54L,ENST00000371975,0.646734
UQCRH,ENST00000311672,116.98289
FAAH,ENST00000243167,0.334452
DMBX1,ENST00000360032,0
KNCN,ENST00000481882,0
MKNK1,ENST00000371945,0.040305
TEX38,ENST00000334122,0
EFCAB14,ENST00000371933,2.653768
CYP4B1,ENST00000371923,0
CYP4A11,ENST00000310638,0
CYP4X1,ENST00000371901,0.002506
CYP4Z1,ENST00000334194,0
CYP4A22,ENST00000371891,0.0022
PDZK1IP1,ENST00000294338,0
STIL,ENST00000371877,0.927116
FOXE3,ENST00000335071,0.003311
FOXD2,ENST00000334793,0.036367
TRABD2B,ENST00000606738,0
SLC5A9,ENST00000438567,0
SPATA6,ENST00000371847,0.772953
AGBL4,ENST00000371839,0.010113
BEND5,ENST00000371833,0.243456
ELAVL4,ENST00000371824,0
DMRTA2,ENST00000404795,0.14747
FAF1,ENST00000396153,0.472019
CDKN2C,ENST00000371761,4.729228
C1orf185,ENST00000371759,0
RNF11,ENST00000242719,5.647611
EPS15,ENST00000371733,2.34892
OSBPL9,ENST00000428468,0.40977
NRD1,ENST00000352171,8.786252
RAB3B,ENST00000371655,0.682784
TXNDC12,ENST00000371626,3.09082
KTI12,ENST00000371614,2.43225
BTF3L4,ENST00000313334,0.742632
CC2D1B,ENST00000284376,0.876121
ORC1,ENST00000371568,2.080134
PRPF38A,ENST00000257181,2.426626
ZCCHC11,ENST00000257177,0.560394
GPX7,ENST00000361314,7.121781
FAM159A,ENST00000517870,0.014904
COA7,ENST00000371538,3.422204
ZYG11B,ENST00000294353,3.150474
ZYG11A,ENST00000371528,1.369185
ECHDC2,ENST00000371522,0
SCP2,ENST00000371514,0.167509
PODN,ENST00000312553,0.056116
SLC1A7,ENST00000371494,0
CPT2,ENST00000371486,2.3656
C1orf123,ENST00000294360,2.567691
MAGOH,ENST00000371470,10.135072
LRP8,ENST00000306052,2.444375
DMRTB1,ENST00000371445,0
NDC1,ENST00000371429,4.32828
YIPF1,ENST00000072644,0.782578
DIO1,ENST00000361921,0
HSPB11,ENST00000194214,5.570866
LRRC42,ENST00000371370,1.44191
LDLRAD1,ENST00000371360,0
TMEM59,ENST00000234831,0.78988100000000006
TCEANC2,ENST00000234827,0.436441
MRPL37,ENST00000360840,10.192271
ACOT11,ENST00000343744,0.028408
FAM151A,ENST00000302250,0
MROH7,ENST00000421030,0
TTC4,ENST00000371281,0.491475
PARS2,ENST00000371279,1.1435
TTC22,ENST00000371276,0
DHCR24,ENST00000371269,11.837079
TMEM61,ENST00000371268,0
PCSK9,ENST00000302118,0.001485
USP24,ENST00000294383,2.663824
PPAP2B,ENST00000371250,4.834758
PRKAA2,ENST00000371244,0.597674
C1orf168,ENST00000343433,0
C8A,ENST00000361249,0
C8B,ENST00000371237,0.002808
DAB1,ENST00000371236,0.248183
OMA1,ENST00000371226,0.873407
TACSTD2,ENST00000371225,0
MYSM1,ENST00000472487,0.111162
JUN,ENST00000371222,16.012949
FGGY,ENST00000303721,0
HOOK1,ENST00000371208,0.005489
CYP2J2,ENST00000371204,0
C1orf87,ENST00000371201,0
NFIA,ENST00000403491,2.949133
TM2D1,ENST00000606498,2.137466
L1TD1,ENST00000498273,0
KANK4,ENST00000371153,0.007711
USP1,ENST00000339950,9.204809
ANGPTL3,ENST00000371129,0.022547
ATG4C,ENST00000317868,0.612854
FOXD3,ENST00000371116,0.004349
ALG6,ENST00000263440,0.084387
ITGB3BP,ENST00000271002,3.396943
EFCAB7,ENST00000371088,1.159086
PGM1,ENST00000371084,6.533664
ROR1,ENST00000371079,0
JAK1,ENST00000342505,1.119696
AK4,ENST00000327299,1.278619
DNAJC6,ENST00000371069,0.199922
LEPR,ENST00000349533,0.020957
LEPROT,ENST00000371065,1.203927
PDE4B,ENST00000341517,0
SGIP1,ENST00000371037,0.150275
TCTEX1D1,ENST00000282670,0
WDR78,ENST00000371026,0.052088
MIER1,ENST00000401041,0.56192
SLC35D1,ENST00000235345,1.546901
IL23R,ENST00000347310,0
SERBP1,ENST00000361219,6.935128
GADD45A,ENST00000370986,2.904206
GNG12,ENST00000370982,8.95301
DIRAS3,ENST00000370981,0
WLS,ENST00000262348,2.130189
RPE65,ENST00000262340,0.610599
DEPDC1,ENST00000456315,1.506601
LRRC40,ENST00000370952,3.558206
ANKRD13C,ENST00000370944,1.211197
CTH,ENST00000370938,0.232909
ZRANB2,ENST00000370920,3.677405
NEGR1,ENST00000357731,0.015604
LRRIQ3,ENST00000354431,0.007316
TNNI3K,ENST00000326637,0.02438
LRRC53,ENST00000294635,0.002787
C1orf173,ENST00000326665,0
CRYZ,ENST00000340866,4.278645
TYW3,ENST00000370867,1.094985
ACADM,ENST00000370841,0.250037
RABGGTB,ENST00000319942,3.703812
MSH4,ENST00000263187,0.02331
ASB17,ENST00000284142,0.006053
ST6GALNAC3,ENST00000328299,0.203932
ST6GALNAC5,ENST00000477717,0.540169
PIGK,ENST00000370812,1.366937
AK5,ENST00000354567,0.043313
ZZZ3,ENST00000370801,2.688273
USP33,ENST00000370794,0.708688
NEXN,ENST00000334785,0.021282
FUBP1,ENST00000370768,13.564645
DNAJB4,ENST00000370763,3.141549
GIPC2,ENST00000370759,0.009977
PTGFR,ENST00000370757,0
IFI44L,ENST00000370751,0.572849
IFI44,ENST00000370747,1.372926
ELTD1,ENST00000370742,0
TTLL7,ENST00000260505,0.629543
PRKACB,ENST00000370685,0.275907
SAMD13,ENST00000394834,0
RPF1,ENST00000370654,5.060718
GNG5,ENST00000370645,17.068072
CTBS,ENST00000370630,0.04838
SSX2IP,ENST00000342203,1.190099
LPAR3,ENST00000370611,0.119977
MCOLN2,ENST00000370608,0
MCOLN3,ENST00000370589,0
WDR63,ENST00000294664,0
SYDE2,ENST00000341460,0.024406
C1orf52,ENST00000471115,0
DDAH1,ENST00000284031,8.410288
CYR61,ENST00000451137,1.287632
ZNHIT6,ENST00000370574,1.042544
COL24A1,ENST00000370571,0
CLCA2,ENST00000370565,0
CLCA1,ENST00000394711,0
CLCA4,ENST00000370563,0
SH3GLB1,ENST00000370558,4.073528
SEP15,ENST00000331835,0.481904
HS2ST1,ENST00000370550,5.103629
LMO4,ENST00000370544,1.480998
PKN2,ENST00000370521,2.365515
GTF2B,ENST00000370500,5.341614
CCBL2,ENST00000260508,1.058005
GBP3,ENST00000370481,0.113372
GBP1,ENST00000370473,0.23652
GBP2,ENST00000370466,0.122515
GBP7,ENST00000294671,0
GBP4,ENST00000355754,0.003415
GBP6,ENST00000370456,0
LRRC8B,ENST00000330947,0.518238
LRRC8C,ENST00000370454,0.291126
LRRC8D,ENST00000337338,0.136417
ZNF326,ENST00000340281,0.652658
BARHL2,ENST00000370445,0
ZNF644,ENST00000337393,4.093932
HFM1,ENST00000370425,0.288717
CDC7,ENST00000234626,3.58491
TGFBR3,ENST00000212355,0.178108
EPHX4,ENST00000370383,0.203402
C1orf146,ENST00000370375,0
GLMN,ENST00000370360,1.765327
RPAP2,ENST00000610020,0.446415
GFI1,ENST00000294702,0.00701
RPL5,ENST00000370321,165.027898
FAM69A,ENST00000370310,0.440977
MTF2,ENST00000370298,1.387165
TMED5,ENST00000370282,0.817477
DR1,ENST00000370272,1.036631
BCAR3,ENST00000260502,0.22391
DNTTIP2,ENST00000436063,0.811449
GCLM,ENST00000370238,0.989791
ABCA4,ENST00000370225,0.008527
ARHGAP29,ENST00000260526,0.014639
ABCD3,ENST00000370214,8.904037
F3,ENST00000334047,3.451353
SLC44A3,ENST00000271227,0.031566
CNN3,ENST00000370206,46.445426
ALG14,ENST00000370205,0.186808
TMEM56,ENST00000370203,0.010205
RWDD3,ENST00000370202,0.382548
DPYD,ENST00000370192,0.83506
SNX7,ENST00000306121,2.677148
LPPR5,ENST00000263177,1.066661
PALMD,ENST00000263174,0.360026
AGL,ENST00000361915,1.698434
SLC35A3,ENST00000533028,0.054632
HIAT1,ENST00000370152,4.525809
SASS6,ENST00000287482,0.827213
LRRC39,ENST00000370137,0
RTCA,ENST00000370128,1.559093
CDC14A,ENST00000336454,0.497683
GPR88,ENST00000315033,0.068245
VCAM1,ENST00000294728,0.196287
EXTL2,ENST00000370114,3.468822
SLC30A7,ENST00000357650,1.70228
DPH5,ENST00000370109,1.161569
S1PR1,ENST00000305352,0.892947
OLFM3,ENST00000370103,0.009249
COL11A1,ENST00000370096,0.874481
RNPC3,ENST00000423855,0.447891
PRMT6,ENST00000370078,1.691725
VAV3,ENST00000370056,1.11378
SLC25A24,ENST00000565488,0.124218
FAM102B,ENST00000370035,2.878275
PRPF38B,ENST00000370025,0.549495
FNDC7,ENST00000370017,0.03541
STXBP3,ENST00000370008,3.485027
AKNAD1,ENST00000370001,0.042492
GPSM2,ENST00000264126,3.160386
CLCC1,ENST00000369969,0
WDR47,ENST00000369962,1.60329
TAF13,ENST00000338366,10.814098
TMEM167B,ENST00000338272,0.195439
C1orf194,ENST00000369948,0
KIAA1324,ENST00000369939,0.010355
SARS,ENST00000234677,17.15895
CELSR2,ENST00000271332,4.160747
MYBPHL,ENST00000357155,0.017427
SORT1,ENST00000256637,5.178582
PSMA5,ENST00000271308,1.132804
SYPL2,ENST00000369872,0.014563
CYB561D1,ENST00000420578,0
AMIGO1,ENST00000369864,0.393691
