gene_symbol,transcript_id,TPM
ATPIF1,ENST00000335514,21.053679
SESN2,ENST00000253063,1.05272
MED18,ENST00000373842,1.424807
PHACTR4,ENST00000373839,0.760567
TRNAU1AP,ENST00000373830,0.815006
TAF12,ENST00000373824,4.711144
GMEB1,ENST00000373816,0.317253
YTHDF2,ENST00000373812,11.869376
OPRD1,ENST00000234961,0.012733
EPB41,ENST00000343067,0
TMEM200B,ENST00000521452,0.299989
SRSF4,ENST00000373795,5.232658
MECR,ENST00000263702,0.051045
PTPRU,ENST00000373779,1.006925
MATN1,ENST00000373765,0.027215
LAPTM5,ENST00000294507,0.010568
SDC3,ENST00000339394,0.941445
PUM1,ENST00000426105,0
NKAIN1,ENST00000373736,0.017787
SNRNP40,ENST00000263694,5.813841
ZCCHC17,ENST00000344147,4.293134
FABP3,ENST00000373713,0.526553
SERINC2,ENST00000373709,0.944913
TINAGL1,ENST00000271064,0
PEF1,ENST00000373703,4.649742
COL16A1,ENST00000373672,0.048761
KHDRBS1,ENST00000327300,4.748677
TMEM39B,ENST00000336294,0.541838
KPNA6,ENST00000373625,3.327656
TXLNA,ENST00000373610,2.788135
CCDC28B,ENST00000373602,0.90728
IQCC,ENST00000291358,0.536481
TMEM234,ENST00000309777,0.144045
FAM167B,ENST00000373582,0.252995
LCK,ENST00000336890,0
HDAC1,ENST00000373548,6.668017
MARCKSL1,ENST00000329421,17.008663
TSSK3,ENST00000373534,0.558995
BSDC1,ENST00000455895,4.183015
ZBTB8B,ENST00000609129,0.040283
ZBTB8A,ENST00000373510,0.763097
RBBP4,ENST00000373493,3.416325
SYNC,ENST00000409190,8.653867
KIAA1522,ENST00000401073,0.52826
S100PBP,ENST00000373475,2.40646
FNDC5,ENST00000373471,0
HPCA,ENST00000373467,0.11096
TMEM54,ENST00000373463,4.712657
RNF19B,ENST00000235150,1.372236
ADC,ENST00000294517,0.019937
TRIM62,ENST00000291416,0.511682
ZNF362,ENST00000539719,0.227537
A3GALT2,ENST00000442999,0.01755
C1orf94,ENST00000488417,0.013165
GJB5,ENST00000338513,0.073692
GJB4,ENST00000339480,0.028418
GJB3,ENST00000373366,0.029248
GJA4,ENST00000342280,0.039603
SMIM12,ENST00000521580,0.568611
DLGAP3,ENST00000373347,0
ZMYM6,ENST00000357182,0.621558
ZMYM1,ENST00000359858,1.426181
SFPQ,ENST00000357214,10.492976
ZMYM4,ENST00000314607,2.214318
KIAA0319L,ENST00000325722,2.297762
NCDN,ENST00000373243,1.071401
TFAP2E,ENST00000373235,0.078383
PSMB2,ENST00000373237,1.519297
C1orf216,ENST00000270815,4.095955
CLSPN,ENST00000318121,0.417572
AGO4,ENST00000373210,0.893053
AGO1,ENST00000373204,0.513188
AGO3,ENST00000373191,0.363277
TEKT2,ENST00000207457,0.063605
ADPRHL2,ENST00000373178,2.741969
COL8A2,ENST00000397799,0.017929
TRAPPC3,ENST00000373166,6.954791
THRAP3,ENST00000354618,4.800852
SH3D21,ENST00000453908,0.005202
STK40,ENST00000373132,0.601887
LSM10,ENST00000315732,2.48026
OSCP1,ENST00000235532,0.425628
MRPS15,ENST00000373116,6.798945
CSF3R,ENST00000373106,0
GRIK3,ENST00000373091,0.046873
ZC3H12A,ENST00000373087,0.294544
MEAF6,ENST00000296214,3.997383
SNIP1,ENST00000296215,0.994584
GNL2,ENST00000373062,4.520975
RSPO1,ENST00000356545,0
CDCA8,ENST00000373055,0.87422
EPHA10,ENST00000373048,0.001299
YRDC,ENST00000373044,1.614096
C1orf122,ENST00000373042,0.664559
MTF1,ENST00000373036,0.351373
INPP5B,ENST00000373024,1.019476
SF3A3,ENST00000373019,4.54343
FHL3,ENST00000373016,0.68843
UTP11L,ENST00000373014,2.03585
POU3F1,ENST00000373012,0.080023
RRAGC,ENST00000373001,3.052653
MYCBP,ENST00000397572,1.356979
GJA9,ENST00000357771,0
RHBDL2,ENST00000372990,0.092728
AKIRIN1,ENST00000432648,2.708491
NDUFS5,ENST00000372969,19.139286
BMP8A,ENST00000331593,0.011347
PABPC4,ENST00000372858,1.371266
HEYL,ENST00000372852,0.001774
HPCAL4,ENST00000372844,0
PPIE,ENST00000324379,2.347781
BMP8B,ENST00000372827,0.016323
OXCT2,ENST00000327582,0.074691
TRIT1,ENST00000316891,0
MYCL,ENST00000372816,0.013749
MFSD2A,ENST00000372811,0.151335
CAP1,ENST00000372805,2.846736
RLF,ENST00000372771,2.57692
TMCO2,ENST00000372766,0
ZMPSTE24,ENST00000372759,9.658048
COL9A2,ENST00000372748,1.553111
SMAP2,ENST00000372718,1.360133
ZFP69B,ENST00000361584,0.215273
ZFP69,ENST00000372706,0.014169
ZNF684,ENST00000372699,0.430216
RIMS3,ENST00000372684,0.24621
KCNQ4,ENST00000347132,0
CITED4,ENST00000372638,0.006401
EDN2,ENST00000372587,0.006765
HIVEP3,ENST00000372583,0.056129
GUCA2B,ENST00000372581,0
GUCA2A,ENST00000357001,0
FOXJ3,ENST00000361346,1.218039
RIMKLA,ENST00000431473,0.005261
ZMYND12,ENST00000372565,0.024827
PPCS,ENST00000372561,0.031986
PPIH,ENST00000304979,4.120078
YBX1,ENST00000321358,0.243198
CLDN19,ENST00000296387,0.005241
LEPRE1,ENST00000296388,2.741739
C1orf50,ENST00000372525,0.254042
CCDC23,ENST00000372521,2.144982
ERMAP,ENST00000372517,0
SLC2A1,ENST00000426263,1.252767
FAM183A,ENST00000335282,0
EBNA1BP2,ENST00000236051,4.900621
WDR65,ENST00000372492,0.017001
TMEM125,ENST00000439858,0
C1orf210,ENST00000523677,0.021963
TIE1,ENST00000372476,0.009319
MPL,ENST00000372470,0
CDC20,ENST00000310955,1.827569
ELOVL1,ENST00000372458,6.00233
MED8,ENST00000372457,1.76357
PTPRF,ENST00000359947,1.0936
KDM4A,ENST00000372396,4.320187
ST3GAL3,ENST00000347631,0
ARTN,ENST00000372359,0
IPO13,ENST00000372343,2.320557
DPH2,ENST00000255108,0.945456
ATP6V0B,ENST00000472174,10.281464
CCDC24,ENST00000372318,0.399873
SLC6A9,ENST00000372310,0.013388
KLF17,ENST00000372299,0.011666
DMAP1,ENST00000372289,0.417722
ERI3,ENST00000372257,2.9819
RNF220,ENST00000361799,0
TMEM53,ENST00000372237,0.193823
C1orf228,ENST00000535358,0
KIF2C,ENST00000372224,0.881604
RPS8,ENST00000396651,154.443377
BEST4,ENST00000372207,0.033014
PLK3,ENST00000372201,0.316189
TCTEX1D4,ENST00000339355,0.330347
PTCH2,ENST00000372192,0.026117
EIF2B3,ENST00000360403,1.036595
HECTD3,ENST00000372172,1.145643
UROD,ENST00000246337,11.074448
ZSWIM5,ENST00000359600,0.00967
HPDL,ENST00000334815,0.057484
MUTYH,ENST00000456914,0.286863
TOE1,ENST00000372090,0.9064
TESK2,ENST00000372086,0.339357
MMACHC,ENST00000401061,2.235682
PRDX1,ENST00000319248,47.888744
AKR1A1,ENST00000351829,2.490911
NASP,ENST00000350030,0.798027
CCDC17,ENST00000528266,0
GPBP1L1,ENST00000355105,1.865251
TMEM69,ENST00000372025,1.368061
IPP,ENST00000396478,1.240929
MAST2,ENST00000361297,1.875706
PIK3R3,ENST00000262741,2.24492
TSPAN1,ENST00000372003,0.051072
POMGNT1,ENST00000371984,4.196445
LURAP1,ENST00000371980,0.865973
RAD54L,ENST00000371975,0.193336
UQCRH,ENST00000311672,36.160208
FAAH,ENST00000243167,0.487568
DMBX1,ENST00000360032,0.012908
KNCN,ENST00000481882,0
MKNK1,ENST00000371945,0
TEX38,ENST00000334122,0
EFCAB14,ENST00000371933,3.050363
CYP4B1,ENST00000371923,0
CYP4A11,ENST00000310638,0
CYP4X1,ENST00000371901,0.003384
CYP4Z1,ENST00000334194,0
CYP4A22,ENST00000371891,0.008913
PDZK1IP1,ENST00000294338,0
STIL,ENST00000371877,0.51738
FOXE3,ENST00000335071,0.013414
FOXD2,ENST00000334793,0.151921
TRABD2B,ENST00000606738,0
SLC5A9,ENST00000438567,0.003755
SPATA6,ENST00000371847,0.269333
AGBL4,ENST00000371839,0.022928
BEND5,ENST00000371833,0.386926
ELAVL4,ENST00000371824,0
DMRTA2,ENST00000404795,0.233122
FAF1,ENST00000396153,0.350281
CDKN2C,ENST00000371761,12.659416
C1orf185,ENST00000371759,0
RNF11,ENST00000242719,9.5816769999999991
EPS15,ENST00000371733,3.260935
OSBPL9,ENST00000428468,0.199469
NRD1,ENST00000352171,5.646744
RAB3B,ENST00000371655,1.175623
TXNDC12,ENST00000371626,2.840736
KTI12,ENST00000371614,1.726375
BTF3L4,ENST00000313334,0.62027
CC2D1B,ENST00000284376,1.288174
ORC1,ENST00000371568,0.643248
PRPF38A,ENST00000257181,0.792334
ZCCHC11,ENST00000257177,0.369719
GPX7,ENST00000361314,1.859794
FAM159A,ENST00000517870,0
COA7,ENST00000371538,1.082758
ZYG11B,ENST00000294353,2.55415
ZYG11A,ENST00000371528,0
ECHDC2,ENST00000371522,0.014453
SCP2,ENST00000371514,0
PODN,ENST00000312553,0
SLC1A7,ENST00000371494,0
CPT2,ENST00000371486,2.518835
C1orf123,ENST00000294360,5.259581
MAGOH,ENST00000371470,5.782327
LRP8,ENST00000306052,0.893291
DMRTB1,ENST00000371445,0
NDC1,ENST00000371429,1.08932
YIPF1,ENST00000072644,0.766518
DIO1,ENST00000361921,0
HSPB11,ENST00000194214,6.913438
LRRC42,ENST00000371370,1.01423
LDLRAD1,ENST00000371360,0
TMEM59,ENST00000234831,1.00847
TCEANC2,ENST00000234827,0.448013
MRPL37,ENST00000360840,8.428056
ACOT11,ENST00000343744,0
FAM151A,ENST00000302250,0
MROH7,ENST00000421030,0
TTC4,ENST00000371281,0.193433
PARS2,ENST00000371279,0.767196
TTC22,ENST00000371276,0
DHCR24,ENST00000371269,21.915225
TMEM61,ENST00000371268,0
PCSK9,ENST00000302118,1.794983
USP24,ENST00000294383,1.900904
PPAP2B,ENST00000371250,5.311837
PRKAA2,ENST00000371244,0.42142
C1orf168,ENST00000343433,0
C8A,ENST00000361249,0
C8B,ENST00000371237,0
DAB1,ENST00000371236,0
OMA1,ENST00000371226,1.386218
TACSTD2,ENST00000371225,0.631206
MYSM1,ENST00000472487,0
JUN,ENST00000371222,65.573423
FGGY,ENST00000303721,0.305693
HOOK1,ENST00000371208,0.001939
CYP2J2,ENST00000371204,0.051257
C1orf87,ENST00000371201,0
NFIA,ENST00000403491,0.276308
TM2D1,ENST00000606498,1.769008
L1TD1,ENST00000498273,0
KANK4,ENST00000371153,0.003881
USP1,ENST00000339950,7.561075
ANGPTL3,ENST00000371129,0.054725
ATG4C,ENST00000317868,0.364823
FOXD3,ENST00000371116,0.099838
ALG6,ENST00000263440,0.10332
ITGB3BP,ENST00000271002,2.804534
EFCAB7,ENST00000371088,1.161958
PGM1,ENST00000371084,5.586686
ROR1,ENST00000371079,0
JAK1,ENST00000342505,4.538213
AK4,ENST00000327299,0
DNAJC6,ENST00000371069,0
LEPR,ENST00000349533,0.01152
LEPROT,ENST00000371065,2.956393
PDE4B,ENST00000341517,0
SGIP1,ENST00000371037,0
TCTEX1D1,ENST00000282670,0
WDR78,ENST00000371026,0.081131
MIER1,ENST00000401041,0.965285
SLC35D1,ENST00000235345,1.203216
IL23R,ENST00000347310,0
SERBP1,ENST00000361219,5.945933
GADD45A,ENST00000370986,2.56233
GNG12,ENST00000370982,12.651075
DIRAS3,ENST00000370981,0.020081
WLS,ENST00000262348,2.942931
RPE65,ENST00000262340,0
DEPDC1,ENST00000456315,0.111733
LRRC40,ENST00000370952,3.770393
ANKRD13C,ENST00000370944,1.095465
CTH,ENST00000370938,0.309137
ZRANB2,ENST00000370920,2.742834
NEGR1,ENST00000357731,0.002197
LRRIQ3,ENST00000354431,0
TNNI3K,ENST00000326637,0
LRRC53,ENST00000294635,0
C1orf173,ENST00000326665,0
CRYZ,ENST00000340866,1.38335
TYW3,ENST00000370867,0.833058
ACADM,ENST00000370841,0.101412
RABGGTB,ENST00000319942,2.979619
MSH4,ENST00000263187,0.015738
ASB17,ENST00000284142,0.016346
ST6GALNAC3,ENST00000328299,0
ST6GALNAC5,ENST00000477717,0.008865
PIGK,ENST00000370812,1.892987
AK5,ENST00000354567,0.743255
ZZZ3,ENST00000370801,1.478646
USP33,ENST00000370794,3.073639
NEXN,ENST00000334785,0
FUBP1,ENST00000370768,1.475032
DNAJB4,ENST00000370763,5.953589
GIPC2,ENST00000370759,0.77266
PTGFR,ENST00000370757,0
IFI44L,ENST00000370751,0.483754
IFI44,ENST00000370747,2.200602
ELTD1,ENST00000370742,0
TTLL7,ENST00000260505,1.200402
PRKACB,ENST00000370685,0.241797
SAMD13,ENST00000394834,0
RPF1,ENST00000370654,3.358746
GNG5,ENST00000370645,9.56977
CTBS,ENST00000370630,0.106814
SSX2IP,ENST00000342203,2.089213
LPAR3,ENST00000370611,0
MCOLN2,ENST00000370608,0
MCOLN3,ENST00000370589,0
WDR63,ENST00000294664,0
SYDE2,ENST00000341460,0.002604
C1orf52,ENST00000471115,0.647525
DDAH1,ENST00000284031,2.495621
CYR61,ENST00000451137,8.703333
ZNHIT6,ENST00000370574,0.776841
COL24A1,ENST00000370571,0
CLCA2,ENST00000370565,1.517044
CLCA1,ENST00000394711,0
CLCA4,ENST00000370563,0
SH3GLB1,ENST00000370558,2.416696
SEP15,ENST00000331835,0.086906
HS2ST1,ENST00000370550,3.849817
LMO4,ENST00000370544,1.590675
PKN2,ENST00000370521,2.260585
GTF2B,ENST00000370500,3.907535
CCBL2,ENST00000260508,4.777479
GBP3,ENST00000370481,1.687457
GBP1,ENST00000370473,3.29922
GBP2,ENST00000370466,14.513718
GBP7,ENST00000294671,0
GBP4,ENST00000355754,1.123529
GBP6,ENST00000370456,0.009922
LRRC8B,ENST00000330947,0
LRRC8C,ENST00000370454,1.471796
LRRC8D,ENST00000337338,0.029271
ZNF326,ENST00000340281,0.342184
BARHL2,ENST00000370445,0
ZNF644,ENST00000337393,3.142496
HFM1,ENST00000370425,0.009816
CDC7,ENST00000234626,1.14895
TGFBR3,ENST00000212355,1.065494
EPHX4,ENST00000370383,0.022888
C1orf146,ENST00000370375,0
GLMN,ENST00000370360,1.584365
RPAP2,ENST00000610020,0.293181
GFI1,ENST00000294702,0.010725
RPL5,ENST00000370321,64.534311
FAM69A,ENST00000370310,1.852552
MTF2,ENST00000370298,1.18721
TMED5,ENST00000370282,0.701408
DR1,ENST00000370272,0.983152
BCAR3,ENST00000260502,1.032172
DNTTIP2,ENST00000436063,0.321315
GCLM,ENST00000370238,1.500588
ABCA4,ENST00000370225,0.007672
ARHGAP29,ENST00000260526,2.757016
ABCD3,ENST00000370214,5.659346
F3,ENST00000334047,1.437429
SLC44A3,ENST00000271227,0.028671
CNN3,ENST00000370206,41.736032
ALG14,ENST00000370205,0.126333
TMEM56,ENST00000370203,0.19981
RWDD3,ENST00000370202,0.876784
DPYD,ENST00000370192,20.375945
SNX7,ENST00000306121,7.059163
LPPR5,ENST00000263177,0.003638
PALMD,ENST00000263174,1.11593
AGL,ENST00000361915,0.978032
SLC35A3,ENST00000533028,0.052249
HIAT1,ENST00000370152,5.309159
SASS6,ENST00000287482,0.260953
LRRC39,ENST00000370137,0.020435
RTCA,ENST00000370128,0.913889
CDC14A,ENST00000336454,0.353426
GPR88,ENST00000315033,0
VCAM1,ENST00000294728,0
EXTL2,ENST00000370114,0.99196
SLC30A7,ENST00000357650,1.466351
DPH5,ENST00000370109,0.595322
S1PR1,ENST00000305352,0.056174
OLFM3,ENST00000370103,0
COL11A1,ENST00000370096,0
RNPC3,ENST00000423855,0.366886
PRMT6,ENST00000370078,1.763844
VAV3,ENST00000370056,4.609538
SLC25A24,ENST00000565488,0.195602
FAM102B,ENST00000370035,1.230651
PRPF38B,ENST00000370025,0.336013
FNDC7,ENST00000370017,0.007172
STXBP3,ENST00000370008,4.799398
AKNAD1,ENST00000370001,0.019891
GPSM2,ENST00000264126,2.068993
CLCC1,ENST00000369969,0
WDR47,ENST00000369962,1.094533
TAF13,ENST00000338366,4.21064
TMEM167B,ENST00000338272,0.221485
C1orf194,ENST00000369948,0
KIAA1324,ENST00000369939,0
SARS,ENST00000234677,13.653315
CELSR2,ENST00000271332,0.687528
MYBPHL,ENST00000357155,0
SORT1,ENST00000256637,1.48602
PSMA5,ENST00000271308,0.54601
SYPL2,ENST00000369872,0.003933
CYB561D1,ENST00000420578,0
AMIGO1,ENST00000369864,0.437954
GNAI3,ENST00000369851,1.113491
AMPD2,ENST00000528667,0
GSTM4,ENST00000369836,1.604718
