gene_symbol,transcript_id,TPM
SLC45A1,ENST00000471889,0.192842
RERE,ENST00000400908,0.564364
ENO1,ENST00000234590,48.368093
CA6,ENST00000377443,0
SLC2A5,ENST00000377424,1.314528
GPR157,ENST00000377411,0.040238
H6PD,ENST00000377403,1.225818
SPSB1,ENST00000328089,1.332996
SLC25A33,ENST00000302692,0.539746
TMEM201,ENST00000340381,0.031536
PIK3CD,ENST00000377346,0.27784
CLSTN1,ENST00000377298,0.681982
CTNNBIP1,ENST00000377263,1.692246
LZIC,ENST00000377223,0.975707
NMNAT1,ENST00000377205,0.268261
RBP7,ENST00000294435,0.190625
UBE4B,ENST00000343090,0.541728
PGD,ENST00000270776,3.834452
APITD1,ENST00000309048,0.096485
CORT,ENST00000377049,0.231503
DFFA,ENST00000377038,1.262255
PEX14,ENST00000356607,1.132941
CASZ1,ENST00000377022,0.02339
TARDBP,ENST00000240185,0.359195
MASP2,ENST00000400897,0.169624
SRM,ENST00000376957,3.143962
EXOSC10,ENST00000376936,3.033641
MTOR,ENST00000361445,2.52538
ANGPTL7,ENST00000376819,0.08081
UBIAD1,ENST00000376810,0.52547
PTCHD2,ENST00000294484,0.25551
FBXO2,ENST00000354287,1.205164
FBXO44,ENST00000251547,0.232711
FBXO6,ENST00000376753,0.641966
MAD2L2,ENST00000376692,7.356787
DRAXIN,ENST00000294485,0.968069
AGTRAP,ENST00000314340,1.067099
MTHFR,ENST00000376590,0.120877
CLCN6,ENST00000346436,1.677471
NPPA,ENST00000376480,6.702982
NPPB,ENST00000376468,0.017351
KIAA2013,ENST00000376572,1.832981
PLOD1,ENST00000196061,6.073206
MFN2,ENST00000235329,5.845774
MIIP,ENST00000235332,2.36131
TNFRSF8,ENST00000263932,0
TNFRSF1B,ENST00000376259,1.734873
AADACL3,ENST00000359318,0
PRAMEF12,ENST00000357726,0
PRAMEF1,ENST00000332296,0
HNRNPCL1,ENST00000317869,0.009271
PRAMEF2,ENST00000240189,0
PRAMEF4,ENST00000235349,0
PRAMEF10,ENST00000235347,0
PRAMEF6,ENST00000376189,0
WI2-3308P17.2,ENST00000436041,0
PRAMEF9,ENST00000376152,0
PRAMEF14,ENST00000334600,0
PRAMEF17,ENST00000376098,0
LRRC38,ENST00000376085,0.01245
KAZN,ENST00000376030,1.766684
TMEM51,ENST00000376008,0.168844
EFHD2,ENST00000375980,1.755504
CTRC,ENST00000375949,0
CELA2A,ENST00000359621,0
CELA2B,ENST00000375910,0
CASP9,ENST00000333868,0.058158
DNAJC16,ENST00000375847,0.679942
AGMAT,ENST00000375826,0.072755
DDI2,ENST00000480945,0.616126
PLEKHM2,ENST00000375799,1.126584
SLC25A34,ENST00000294454,0.062431
TMEM82,ENST00000375782,0
FBLIM1,ENST00000375766,1.391434
SPEN,ENST00000375759,2.690849
ZBTB17,ENST00000375743,1.371421
C1orf64,ENST00000329454,0.56518
HSPB7,ENST00000311890,0.011476
CLCNKA,ENST00000331433,0
CLCNKB,ENST00000375679,0
FAM131C,ENST00000375662,0.054139
EPHA2,ENST00000358432,0.767708
ARHGEF19,ENST00000270747,0.086189
RSG1,ENST00000375599,0.706276
FBXO42,ENST00000375592,1.06573
SZRD1,ENST00000401088,1.123379
NECAP2,ENST00000337132,3.031244
CROCC,ENST00000375541,0.456863
MFAP2,ENST00000375535,0.313222
ATP13A2,ENST00000326735,0
SDHB,ENST00000375499,1.956753
PADI2,ENST00000375486,5.072634
PADI1,ENST00000375471,0
PADI3,ENST00000375460,0.002709
PADI4,ENST00000375448,0
RCC2,ENST00000375436,7.197135
ARHGEF10L,ENST00000361221,0.400994
ACTL8,ENST00000375406,0
IGSF21,ENST00000251296,1.823003
PAX7,ENST00000420770,0.010683
ALDH4A1,ENST00000375341,1.555105
IFFO2,ENST00000455833,2.222842
UBR4,ENST00000375254,3.447147
EMC1,ENST00000477853,0.847017
MRTO4,ENST00000330263,2.452699
AKR7A3,ENST00000361640,0.094915
PQLC2,ENST00000375153,0.40849800000000003
CAPZB,ENST00000264202,3.51776
MINOS1,ENST00000322753,0.354562
NBL1,ENST00000375136,0.244441
HTR6,ENST00000289753,0.004485
RNF186,ENST00000375121,0
OTUD3,ENST00000375120,0.518035
PLA2G2E,ENST00000375116,0
PLA2G5,ENST00000375108,0.214381
PLA2G2D,ENST00000375105,0
PLA2G2F,ENST00000375102,0.006438
UBXN10,ENST00000375099,0.052463
CAMK2N1,ENST00000375078,3.421361
MUL1,ENST00000264198,2.134429
FAM43B,ENST00000332947,0.086918
CDA,ENST00000375071,0.270204
PINK1,ENST00000321556,6.878139
DDOST,ENST00000602624,8.752268
KIF17,ENST00000400463,0.035535
SH2D5,ENST00000444387,0
HP1BP3,ENST00000438032,0
ECE1,ENST00000374893,0
NBPF3,ENST00000318249,0
ALPL,ENST00000374840,0.935213
USP48,ENST00000308271,0.239714
LDLRAD2,ENST00000344642,0.574273
HSPG2,ENST00000374695,2.373515
CELA3B,ENST00000337107,0
CELA3A,ENST00000290122,0
WNT4,ENST00000290167,0.040687
ZBTB40,ENST00000375647,0.965052
EPHA8,ENST00000166244,0.001937
C1QA,ENST00000374642,10.85664
C1QC,ENST00000374640,13.338167
C1QB,ENST00000509305,2.317379
EPHB2,ENST00000374630,0.783552
C1orf234,ENST00000566855,0
KDM1A,ENST00000400181,2.136703
HNRNPR,ENST00000302271,0
ZNF436,ENST00000314011,1.261996
TCEA3,ENST00000450454,0.270349
ASAP3,ENST00000336689,1.423214
E2F2,ENST00000361729,0.519931
ID3,ENST00000374561,10.893034
PITHD1,ENST00000246151,5.156365
LYPLA2,ENST00000374514,1.719424
HMGCL,ENST00000374490,0.857175
FUCA1,ENST00000374479,0.571381
CNR2,ENST00000374472,0
PNRC2,ENST00000334351,6.34222
SRSF10,ENST00000492112,0.319881
MYOM3,ENST00000374434,0.004335
IL22RA1,ENST00000270800,0.009304
IFNLR1,ENST00000327535,0.276717
GRHL3,ENST00000361548,0.034638
STPG1,ENST00000337248,0.149602
NIPAL3,ENST00000374399,4.134844
RCAN3,ENST00000374395,0.245803
NCMAP,ENST00000374392,0.068305
SRRM1,ENST00000323848,1.759641
CLIC4,ENST00000374379,10.02397
RUNX3,ENST00000308873,0.092604
SYF2,ENST00000236273,2.180791
C1orf63,ENST00000243189,2.492075
TMEM50A,ENST00000374358,3.644266
TMEM57,ENST00000374343,1.536432
LDLRAP1,ENST00000374338,0.224312
SEPN1,ENST00000361547,0.559961
MTFR1L,ENST00000374303,2.534611
AUNIP,ENST00000374298,0.16914
STMN1,ENST00000455785,9.161308
PAFAH2,ENST00000374282,0.616205
EXTL1,ENST00000374280,0.367259
SLC30A2,ENST00000374276,0
TRIM63,ENST00000374272,0.005236
PDIK1L,ENST00000374269,1.034006
FAM110D,ENST00000374268,0.056216
ZNF593,ENST00000374266,2.638345
CNKSR1,ENST00000361530,0
CATSPER4,ENST00000456354,0
CEP85,ENST00000451429,0.359012
SH3BGRL3,ENST00000270792,10.895627
CD52,ENST00000374213,0.292253
ZNF683,ENST00000349618,0
LIN28A,ENST00000326279,0
DHDDS,ENST00000236342,1.046327
HMGN2,ENST00000361427,0.808395
RPS6KA1,ENST00000374168,0
ARID1A,ENST00000324856,0.209994
ZDHHC18,ENST00000374142,0.577296
SFN,ENST00000339276,0.00752
GPN2,ENST00000374135,0.740153
GPATCH3,ENST00000361720,1.052988
NR0B2,ENST00000254227,0
NUDC,ENST00000321265,4.514505
C1orf172,ENST00000320567,0
TRNP1,ENST00000522111,2.15146
FAM46B,ENST00000289166,1.452395
SLC9A1,ENST00000263980,0.388093
WDTC1,ENST00000319394,0
MAP3K6,ENST00000357582,0.282815
FCN3,ENST00000270879,0.020394
CD164L2,ENST00000374030,0
GPR3,ENST00000374024,0.286836
FGR,ENST00000374005,0.234736
IFI6,ENST00000361157,54.551663
FAM76A,ENST00000373954,0.328934
STX12,ENST00000373943,5.618283
PPP1R8,ENST00000311772,2.427073
THEMIS2,ENST00000373921,0.785273
RPA2,ENST00000373912,4.994041
SMPDL3B,ENST00000373894,0.029551
XKR8,ENST00000373884,0.440965
EYA3,ENST00000373871,0
PTAFR,ENST00000373857,0.561557
DNAJC8,ENST00000263697,2.994183
ATPIF1,ENST00000335514,12.163631
SESN2,ENST00000253063,1.06582
MED18,ENST00000373842,0.619452
PHACTR4,ENST00000373839,0.593563
TRNAU1AP,ENST00000373830,0.629377
TAF12,ENST00000373824,1.044844
GMEB1,ENST00000373816,0.190139
YTHDF2,ENST00000373812,5.139707
OPRD1,ENST00000234961,0.071138
EPB41,ENST00000343067,0
TMEM200B,ENST00000521452,0.17227
SRSF4,ENST00000373795,4.663371
MECR,ENST00000263702,0.065636
PTPRU,ENST00000373779,0.951536
MATN1,ENST00000373765,0.026706
LAPTM5,ENST00000294507,12.026785
SDC3,ENST00000339394,23.55547
PUM1,ENST00000426105,0
NKAIN1,ENST00000373736,0.363173
SNRNP40,ENST00000263694,4.185016
ZCCHC17,ENST00000344147,4.540468
FABP3,ENST00000373713,0.954645
SERINC2,ENST00000373709,1.459859
TINAGL1,ENST00000271064,0.157877
PEF1,ENST00000373703,5.062339
COL16A1,ENST00000373672,4.504313
KHDRBS1,ENST00000327300,6.312626
TMEM39B,ENST00000336294,0.769748
KPNA6,ENST00000373625,2.571177
TXLNA,ENST00000373610,1.945821
CCDC28B,ENST00000373602,0.492561
IQCC,ENST00000291358,0.250263
TMEM234,ENST00000309777,0.599207
FAM167B,ENST00000373582,0.045638
LCK,ENST00000336890,0.051882
HDAC1,ENST00000373548,1.717689
MARCKSL1,ENST00000329421,42.650182
TSSK3,ENST00000373534,0.276738
BSDC1,ENST00000455895,6.441735
ZBTB8B,ENST00000609129,0.356576
ZBTB8A,ENST00000373510,0.317158
RBBP4,ENST00000373493,1.876152
SYNC,ENST00000409190,3.504706
KIAA1522,ENST00000401073,0.03388
S100PBP,ENST00000373475,1.251122
FNDC5,ENST00000373471,0
HPCA,ENST00000373467,1.14461
TMEM54,ENST00000373463,2.718303
RNF19B,ENST00000235150,1.189061
ADC,ENST00000294517,0.102481
TRIM62,ENST00000291416,1.431781
ZNF362,ENST00000539719,0.401306
A3GALT2,ENST00000442999,0.010289
C1orf94,ENST00000488417,0.035133
GJB5,ENST00000338513,0.043204
GJB4,ENST00000339480,0.013329
GJB3,ENST00000373366,0.040021
GJA4,ENST00000342280,0.549486
SMIM12,ENST00000521580,0.456745
DLGAP3,ENST00000373347,0
ZMYM6,ENST00000357182,0.065781
ZMYM1,ENST00000359858,0.891387
SFPQ,ENST00000357214,7.217151
ZMYM4,ENST00000314607,3.43384
KIAA0319L,ENST00000325722,2.483555
NCDN,ENST00000373243,1.088256
TFAP2E,ENST00000373235,0.02573
PSMB2,ENST00000373237,1.441784
C1orf216,ENST00000270815,2.809861
CLSPN,ENST00000318121,0.23646
AGO4,ENST00000373210,1.260924
AGO1,ENST00000373204,1.286586
AGO3,ENST00000373191,0.682661
TEKT2,ENST00000207457,0.14671
ADPRHL2,ENST00000373178,3.430955
COL8A2,ENST00000397799,0.021498
TRAPPC3,ENST00000373166,4.046806
THRAP3,ENST00000354618,4.031766
SH3D21,ENST00000453908,0
STK40,ENST00000373132,2.624296
LSM10,ENST00000315732,1.956719
OSCP1,ENST00000235532,0.598038
MRPS15,ENST00000373116,4.021545
CSF3R,ENST00000373106,0
GRIK3,ENST00000373091,4.941941
ZC3H12A,ENST00000373087,0.285748
MEAF6,ENST00000296214,2.013539
SNIP1,ENST00000296215,0.779063
GNL2,ENST00000373062,2.866655
RSPO1,ENST00000356545,0
CDCA8,ENST00000373055,0.900677
EPHA10,ENST00000373048,0.049979
YRDC,ENST00000373044,1.354711
C1orf122,ENST00000373042,0
MTF1,ENST00000373036,0.574113
INPP5B,ENST00000373024,0.8811
SF3A3,ENST00000373019,2.850995
FHL3,ENST00000373016,0.766856
UTP11L,ENST00000373014,1.314849
POU3F1,ENST00000373012,0.049848
RRAGC,ENST00000373001,2.481125
MYCBP,ENST00000397572,0.608067
GJA9,ENST00000357771,0.085665
RHBDL2,ENST00000372990,0.16155
AKIRIN1,ENST00000432648,4.907067
NDUFS5,ENST00000372969,20.444621
BMP8A,ENST00000331593,0.205406
PABPC4,ENST00000372858,0.574312
HEYL,ENST00000372852,0.642854
HPCAL4,ENST00000372844,1.382108
PPIE,ENST00000324379,1.48337
BMP8B,ENST00000372827,1.600886
OXCT2,ENST00000327582,0.434303
TRIT1,ENST00000316891,0
MYCL,ENST00000372816,0.136854
MFSD2A,ENST00000372811,4.811576
CAP1,ENST00000372805,2.430638
RLF,ENST00000372771,2.666171
TMCO2,ENST00000372766,0
ZMPSTE24,ENST00000372759,3.702185
COL9A2,ENST00000372748,4.187754
SMAP2,ENST00000372718,5.24795
ZFP69B,ENST00000361584,0.309407
ZFP69,ENST00000372706,0.683112
ZNF684,ENST00000372699,0
RIMS3,ENST00000372684,0.548069
KCNQ4,ENST00000347132,0
CITED4,ENST00000372638,0.352784
EDN2,ENST00000372587,0
HIVEP3,ENST00000372583,0.334441
GUCA2B,ENST00000372581,0
GUCA2A,ENST00000357001,0
FOXJ3,ENST00000361346,1.80891
RIMKLA,ENST00000431473,0.089066
ZMYND12,ENST00000372565,0
PPCS,ENST00000372561,0.016734
PPIH,ENST00000304979,3.850652
YBX1,ENST00000321358,0.461594
CLDN19,ENST00000296387,0
LEPRE1,ENST00000296388,0.470048
C1orf50,ENST00000372525,0.509787
CCDC23,ENST00000372521,2.3372830000000002
ERMAP,ENST00000372517,0.530617
SLC2A1,ENST00000426263,3.428592
FAM183A,ENST00000335282,0
EBNA1BP2,ENST00000236051,3.427405
WDR65,ENST00000372492,0.015948
TMEM125,ENST00000439858,0.015434
C1orf210,ENST00000523677,0
TIE1,ENST00000372476,1.734372
MPL,ENST00000372470,0
CDC20,ENST00000310955,1.436709
ELOVL1,ENST00000372458,1.773863
MED8,ENST00000372457,1.349969
PTPRF,ENST00000359947,0.422441
KDM4A,ENST00000372396,3.391887
ST3GAL3,ENST00000347631,0
ARTN,ENST00000372359,0
IPO13,ENST00000372343,2.999537
DPH2,ENST00000255108,1.077041
ATP6V0B,ENST00000472174,9.613796
CCDC24,ENST00000372318,0.027981
SLC6A9,ENST00000372310,2.167076
KLF17,ENST00000372299,0.177827
DMAP1,ENST00000372289,1.2685
ERI3,ENST00000372257,3.9706
RNF220,ENST00000361799,0
TMEM53,ENST00000372237,0.104251
C1orf228,ENST00000535358,0
KIF2C,ENST00000372224,1.543185
RPS8,ENST00000396651,87.757812
BEST4,ENST00000372207,0.021115
PLK3,ENST00000372201,0.677025
TCTEX1D4,ENST00000339355,0.046482
PTCH2,ENST00000372192,0.05947
EIF2B3,ENST00000360403,0.594669
HECTD3,ENST00000372172,0.923767
UROD,ENST00000246337,4.858101
ZSWIM5,ENST00000359600,0.54425
HPDL,ENST00000334815,0.134806
MUTYH,ENST00000456914,0
TOE1,ENST00000372090,0.499282
TESK2,ENST00000372086,0.029681
MMACHC,ENST00000401061,1.758696
PRDX1,ENST00000319248,29.786311
AKR1A1,ENST00000351829,0.763569
NASP,ENST00000350030,1.394897
CCDC17,ENST00000528266,0
GPBP1L1,ENST00000355105,1.742267
TMEM69,ENST00000372025,1.181331
IPP,ENST00000396478,0.84877
MAST2,ENST00000361297,0.944915
PIK3R3,ENST00000262741,2.124543
TSPAN1,ENST00000372003,0.009814
POMGNT1,ENST00000371984,5.421763
LURAP1,ENST00000371980,0.935759
RAD54L,ENST00000371975,0.130855
UQCRH,ENST00000311672,23.384448
FAAH,ENST00000243167,0.375058
DMBX1,ENST00000360032,0.012108
KNCN,ENST00000481882,0
MKNK1,ENST00000371945,0.315107
TEX38,ENST00000334122,0.018086
EFCAB14,ENST00000371933,0.558474
CYP4B1,ENST00000371923,0
CYP4A11,ENST00000310638,0
CYP4X1,ENST00000371901,0.166659
CYP4Z1,ENST00000334194,0.020815
CYP4A22,ENST00000371891,0
PDZK1IP1,ENST00000294338,0.054084
STIL,ENST00000371877,0.186045
FOXE3,ENST00000335071,0.005243
FOXD2,ENST00000334793,0.156543
TRABD2B,ENST00000606738,0.029557
SLC5A9,ENST00000438567,0
SPATA6,ENST00000371847,2.021464
AGBL4,ENST00000371839,0.171074
BEND5,ENST00000371833,0.546446
ELAVL4,ENST00000371824,0
DMRTA2,ENST00000404795,0
FAF1,ENST00000396153,0.328926
CDKN2C,ENST00000371761,2.519273
C1orf185,ENST00000371759,0
RNF11,ENST00000242719,5.263297
EPS15,ENST00000371733,2.528622
OSBPL9,ENST00000428468,0.365198
NRD1,ENST00000352171,3.041765
RAB3B,ENST00000371655,0.429623
TXNDC12,ENST00000371626,2.328709
KTI12,ENST00000371614,0.724192
BTF3L4,ENST00000313334,0.501238
CC2D1B,ENST00000284376,0.805838
ORC1,ENST00000371568,0.52686
PRPF38A,ENST00000257181,1.206133
ZCCHC11,ENST00000257177,0.228505
GPX7,ENST00000361314,2.536073
FAM159A,ENST00000517870,0.136248
COA7,ENST00000371538,0.994215
ZYG11B,ENST00000294353,3.003442
ZYG11A,ENST00000371528,0.011388
ECHDC2,ENST00000371522,0.102706
SCP2,ENST00000371514,0
PODN,ENST00000312553,0.187488
SLC1A7,ENST00000371494,0
CPT2,ENST00000371486,1.047326
C1orf123,ENST00000294360,2.809962
MAGOH,ENST00000371470,2.576987
LRP8,ENST00000306052,0.97659
DMRTB1,ENST00000371445,0
NDC1,ENST00000371429,1.491828
YIPF1,ENST00000072644,0.599045
DIO1,ENST00000361921,0
HSPB11,ENST00000194214,1.165302
LRRC42,ENST00000371370,0.479421
LDLRAD1,ENST00000371360,0
TMEM59,ENST00000234831,1.13393
TCEANC2,ENST00000234827,0.386892
MRPL37,ENST00000360840,3.474112
ACOT11,ENST00000343744,0.056485
FAM151A,ENST00000302250,0.027684
MROH7,ENST00000421030,0
TTC4,ENST00000371281,0.74426
PARS2,ENST00000371279,0.653894
TTC22,ENST00000371276,0
DHCR24,ENST00000371269,2.710489
TMEM61,ENST00000371268,0.007909
PCSK9,ENST00000302118,0
USP24,ENST00000294383,4.758181
PPAP2B,ENST00000371250,13.054133
PRKAA2,ENST00000371244,0.520374
C1orf168,ENST00000343433,0
C8A,ENST00000361249,0
C8B,ENST00000371237,0
DAB1,ENST00000371236,0.702263
OMA1,ENST00000371226,0.8775
TACSTD2,ENST00000371225,0.025347
MYSM1,ENST00000472487,0
JUN,ENST00000371222,26.256
FGGY,ENST00000303721,0.106385
HOOK1,ENST00000371208,0.074161
CYP2J2,ENST00000371204,0.867044
C1orf87,ENST00000371201,0.04029
NFIA,ENST00000403491,4.730552
TM2D1,ENST00000606498,1.117937
L1TD1,ENST00000498273,0.0044470000000000004
KANK4,ENST00000371153,0.052754
USP1,ENST00000339950,3.342672
ANGPTL3,ENST00000371129,0.006535
ATG4C,ENST00000317868,0.186721
FOXD3,ENST00000371116,0.785028
ALG6,ENST00000263440,0.154732
ITGB3BP,ENST00000271002,0.491895
EFCAB7,ENST00000371088,1.039735
PGM1,ENST00000371084,3.169005
ROR1,ENST00000371079,0.040468
JAK1,ENST00000342505,2.108992
AK4,ENST00000327299,0.25262
DNAJC6,ENST00000371069,0.016105
LEPR,ENST00000349533,0.042269
LEPROT,ENST00000371065,2.408252
PDE4B,ENST00000341517,0.036083
SGIP1,ENST00000371037,0.160424
TCTEX1D1,ENST00000282670,0.075043
WDR78,ENST00000371026,0.102467
MIER1,ENST00000401041,0.633289
SLC35D1,ENST00000235345,0.921798
IL23R,ENST00000347310,0
SERBP1,ENST00000361219,2.522811
GADD45A,ENST00000370986,6.943688
GNG12,ENST00000370982,9.544548
DIRAS3,ENST00000370981,0.079982
WLS,ENST00000262348,8.442196
RPE65,ENST00000262340,0.659152
DEPDC1,ENST00000456315,0.625133
LRRC40,ENST00000370952,1.832865
ANKRD13C,ENST00000370944,0.490116
CTH,ENST00000370938,0.093535
ZRANB2,ENST00000370920,1.715686
NEGR1,ENST00000357731,0.053141
LRRIQ3,ENST00000354431,0
TNNI3K,ENST00000326637,0.076307
LRRC53,ENST00000294635,0.024267
C1orf173,ENST00000326665,0.124057
CRYZ,ENST00000340866,0.46654
TYW3,ENST00000370867,0.594245
ACADM,ENST00000370841,0.261611
RABGGTB,ENST00000319942,2.704098
MSH4,ENST00000263187,0.039543
ASB17,ENST00000284142,0
ST6GALNAC3,ENST00000328299,0.372953
ST6GALNAC5,ENST00000477717,0.034095
PIGK,ENST00000370812,0.615541
AK5,ENST00000354567,0.530976
ZZZ3,ENST00000370801,1.771947
USP33,ENST00000370794,0
NEXN,ENST00000334785,0
FUBP1,ENST00000370768,3.007555
DNAJB4,ENST00000370763,0.704102
GIPC2,ENST00000370759,0.014043
PTGFR,ENST00000370757,0
IFI44L,ENST00000370751,3.550037
IFI44,ENST00000370747,2.114589
ELTD1,ENST00000370742,0.341418
TTLL7,ENST00000260505,0.48104
PRKACB,ENST00000370685,1.688765
SAMD13,ENST00000394834,0
RPF1,ENST00000370654,2.1247
GNG5,ENST00000370645,5.595249
CTBS,ENST00000370630,0.079584
SSX2IP,ENST00000342203,0.431076
LPAR3,ENST00000370611,0
MCOLN2,ENST00000370608,0.059836
MCOLN3,ENST00000370589,0
WDR63,ENST00000294664,0
SYDE2,ENST00000341460,0.019224
C1orf52,ENST00000471115,0
DDAH1,ENST00000284031,7.599791
CYR61,ENST00000451137,3.102824
ZNHIT6,ENST00000370574,0.84239
COL24A1,ENST00000370571,0.066353
CLCA2,ENST00000370565,0.002161
CLCA1,ENST00000394711,0
CLCA4,ENST00000370563,0.008066
SH3GLB1,ENST00000370558,2.379896
SEP15,ENST00000331835,0
HS2ST1,ENST00000370550,1.671269
LMO4,ENST00000370544,2.304574
PKN2,ENST00000370521,1.580556
GTF2B,ENST00000370500,2.742577
CCBL2,ENST00000260508,0.697281
GBP3,ENST00000370481,0.987063
GBP1,ENST00000370473,2.481447
GBP2,ENST00000370466,0.605776
GBP7,ENST00000294671,0
GBP4,ENST00000355754,0.624147
GBP6,ENST00000370456,0.031995
LRRC8B,ENST00000330947,0.321197
LRRC8C,ENST00000370454,0.710002
LRRC8D,ENST00000337338,0.192329
ZNF326,ENST00000340281,0.403197
BARHL2,ENST00000370445,0.008873
ZNF644,ENST00000337393,2.3372830000000002
HFM1,ENST00000370425,0.243496
CDC7,ENST00000234626,1.701572
TGFBR3,ENST00000212355,0.343917
EPHX4,ENST00000370383,0.348882
C1orf146,ENST00000370375,0.013142
GLMN,ENST00000370360,0.687225
RPAP2,ENST00000610020,0.701475
GFI1,ENST00000294702,0
RPL5,ENST00000370321,45.805339
FAM69A,ENST00000370310,1.76798
MTF2,ENST00000370298,0.758689
TMED5,ENST00000370282,0.431908
DR1,ENST00000370272,0.804241
BCAR3,ENST00000260502,0.512204
DNTTIP2,ENST00000436063,0.391281
GCLM,ENST00000370238,0.297201
ABCA4,ENST00000370225,0.012375
ARHGAP29,ENST00000260526,0.676168
ABCD3,ENST00000370214,3.45368
F3,ENST00000334047,3.741052
SLC44A3,ENST00000271227,0.113244
CNN3,ENST00000370206,25.142656
ALG14,ENST00000370205,0.181685
TMEM56,ENST00000370203,0.130828
RWDD3,ENST00000370202,0.357213
DPYD,ENST00000370192,0.588547
SNX7,ENST00000306121,2.315745
LPPR5,ENST00000263177,1.471951
PALMD,ENST00000263174,0.555386
AGL,ENST00000361915,0.957998
SLC35A3,ENST00000533028,0.073738
HIAT1,ENST00000370152,2.946277
SASS6,ENST00000287482,0.313303
LRRC39,ENST00000370137,0
RTCA,ENST00000370128,0.788244
CDC14A,ENST00000336454,0.252786
GPR88,ENST00000315033,0.029469
VCAM1,ENST00000294728,0.131573
EXTL2,ENST00000370114,1.873355
SLC30A7,ENST00000357650,0.932065
DPH5,ENST00000370109,0.297093
S1PR1,ENST00000305352,1.816711
OLFM3,ENST00000370103,0.04283
COL11A1,ENST00000370096,0.329199
RNPC3,ENST00000423855,0.499137
PRMT6,ENST00000370078,2.106457
VAV3,ENST00000370056,0.867743
SLC25A24,ENST00000565488,0.009706
FAM102B,ENST00000370035,1.091669
PRPF38B,ENST00000370025,0.217129
FNDC7,ENST00000370017,0.028032
STXBP3,ENST00000370008,3.383453
AKNAD1,ENST00000370001,0.004523
GPSM2,ENST00000264126,1.72972
CLCC1,ENST00000369969,0
WDR47,ENST00000369962,1.355613
TAF13,ENST00000338366,4.059343
TMEM167B,ENST00000338272,0.126929
C1orf194,ENST00000369948,0
KIAA1324,ENST00000369939,0.099187
SARS,ENST00000234677,11.017145
CELSR2,ENST00000271332,3.656304
MYBPHL,ENST00000357155,0.036534
SORT1,ENST00000256637,3.576472
PSMA5,ENST00000271308,0.62081
