gene_symbol,transcript_id,TPM
FBXO44,ENST00000251547,0.303948
FBXO6,ENST00000376753,0.479869
MAD2L2,ENST00000376692,3.976127
DRAXIN,ENST00000294485,1.694488
AGTRAP,ENST00000314340,0.991495
MTHFR,ENST00000376590,0.095041
CLCN6,ENST00000346436,1.372749
NPPA,ENST00000376480,0.239533
NPPB,ENST00000376468,1.058364
KIAA2013,ENST00000376572,2.0799280000000002
PLOD1,ENST00000196061,7.648059
MFN2,ENST00000235329,4.647184
MIIP,ENST00000235332,0.944737
TNFRSF8,ENST00000263932,0
TNFRSF1B,ENST00000376259,1.647248
AADACL3,ENST00000359318,0
PRAMEF12,ENST00000357726,0
PRAMEF1,ENST00000332296,0
HNRNPCL1,ENST00000317869,0
PRAMEF2,ENST00000240189,0
PRAMEF4,ENST00000235349,0
PRAMEF10,ENST00000235347,0
PRAMEF6,ENST00000376189,0
WI2-3308P17.2,ENST00000436041,0
PRAMEF9,ENST00000376152,0
PRAMEF14,ENST00000334600,0
PRAMEF17,ENST00000376098,0
LRRC38,ENST00000376085,0
KAZN,ENST00000376030,1.333091
TMEM51,ENST00000376008,0.16064
EFHD2,ENST00000375980,2.554935
CTRC,ENST00000375949,0.033235
CELA2A,ENST00000359621,0
CELA2B,ENST00000375910,0
CASP9,ENST00000333868,0.058596
DNAJC16,ENST00000375847,1.186803
AGMAT,ENST00000375826,0.091442
DDI2,ENST00000480945,1.451499
PLEKHM2,ENST00000375799,0
SLC25A34,ENST00000294454,0.14458
TMEM82,ENST00000375782,0
FBLIM1,ENST00000375766,0.377628
SPEN,ENST00000375759,2.316133
ZBTB17,ENST00000375743,0.567248
C1orf64,ENST00000329454,0.093277
HSPB7,ENST00000311890,0.15361
CLCNKA,ENST00000331433,0
CLCNKB,ENST00000375679,0
FAM131C,ENST00000375662,0.436394
EPHA2,ENST00000358432,1.078988
ARHGEF19,ENST00000270747,0.034677
RSG1,ENST00000375599,0.628514
FBXO42,ENST00000375592,2.158007
SZRD1,ENST00000401088,0.569428
NECAP2,ENST00000337132,3.468834
CROCC,ENST00000375541,0.206851
MFAP2,ENST00000375535,0
ATP13A2,ENST00000326735,0.252423
SDHB,ENST00000375499,2.105679
PADI2,ENST00000375486,4.585471
PADI1,ENST00000375471,0.068507
PADI3,ENST00000375460,0
PADI4,ENST00000375448,0.008597
RCC2,ENST00000375436,3.789363
ARHGEF10L,ENST00000361221,0.29578
ACTL8,ENST00000375406,0
IGSF21,ENST00000251296,0.21153
PAX7,ENST00000420770,0.002909
ALDH4A1,ENST00000375341,3.287947
IFFO2,ENST00000455833,2.220961
UBR4,ENST00000375254,4.098654
EMC1,ENST00000477853,1.246329
MRTO4,ENST00000330263,2.933778
AKR7A3,ENST00000361640,0.21631
PQLC2,ENST00000375153,0.256223
CAPZB,ENST00000264202,7.651754
MINOS1,ENST00000322753,0.177443
NBL1,ENST00000375136,0.044923
HTR6,ENST00000289753,0.014658
RNF186,ENST00000375121,0
OTUD3,ENST00000375120,3.323763
PLA2G2E,ENST00000375116,0
PLA2G5,ENST00000375108,3.774398
PLA2G2D,ENST00000375105,0
PLA2G2F,ENST00000375102,0.028051
UBXN10,ENST00000375099,0.068576
CAMK2N1,ENST00000375078,9.145431
MUL1,ENST00000264198,4.004981
FAM43B,ENST00000332947,0.623292
CDA,ENST00000375071,0
PINK1,ENST00000321556,7.718155
DDOST,ENST00000602624,13.591406
KIF17,ENST00000400463,0
SH2D5,ENST00000444387,0
HP1BP3,ENST00000438032,0
ECE1,ENST00000374893,0
NBPF3,ENST00000318249,0.330444
ALPL,ENST00000374840,0.31862
USP48,ENST00000308271,0.184811
LDLRAD2,ENST00000344642,0.280504
HSPG2,ENST00000374695,0.81127
CELA3B,ENST00000337107,0
CELA3A,ENST00000290122,0
WNT4,ENST00000290167,0.102633
ZBTB40,ENST00000375647,0.925742
EPHA8,ENST00000166244,0
C1QA,ENST00000374642,7.51249
C1QC,ENST00000374640,4.960806
C1QB,ENST00000509305,0.442836
EPHB2,ENST00000374630,0.691151
C1orf234,ENST00000566855,0
KDM1A,ENST00000400181,1.376885
HNRNPR,ENST00000302271,0
ZNF436,ENST00000314011,2.92104
TCEA3,ENST00000450454,0.604509
ASAP3,ENST00000336689,1.333605
E2F2,ENST00000361729,0.126255
ID3,ENST00000374561,16.608131
PITHD1,ENST00000246151,4.239855
LYPLA2,ENST00000374514,1.596844
HMGCL,ENST00000374490,1.282698
FUCA1,ENST00000374479,1.370214
CNR2,ENST00000374472,0.003459
PNRC2,ENST00000334351,7.104743
SRSF10,ENST00000492112,1.375729
MYOM3,ENST00000374434,0
IL22RA1,ENST00000270800,0
IFNLR1,ENST00000327535,0.237115
GRHL3,ENST00000361548,0.106784
STPG1,ENST00000337248,0.025519
NIPAL3,ENST00000374399,1.012341
RCAN3,ENST00000374395,0.096199
NCMAP,ENST00000374392,0.023251
SRRM1,ENST00000323848,4.344679
CLIC4,ENST00000374379,47.310638
RUNX3,ENST00000308873,0.08646
SYF2,ENST00000236273,3.27136
C1orf63,ENST00000243189,2.781021
TMEM50A,ENST00000374358,2.846508
TMEM57,ENST00000374343,0.609043
LDLRAP1,ENST00000374338,0.112386
SEPN1,ENST00000361547,2.243683
MTFR1L,ENST00000374303,0.872152
AUNIP,ENST00000374298,0.087729
STMN1,ENST00000455785,2.595694
PAFAH2,ENST00000374282,0.788816
EXTL1,ENST00000374280,0.023004
SLC30A2,ENST00000374276,0
TRIM63,ENST00000374272,0.228134
PDIK1L,ENST00000374269,1.193399
FAM110D,ENST00000374268,0.020411
ZNF593,ENST00000374266,1.739421
CNKSR1,ENST00000361530,0
CATSPER4,ENST00000456354,0
CEP85,ENST00000451429,0.879643
SH3BGRL3,ENST00000270792,13.021983
CD52,ENST00000374213,0.159171
ZNF683,ENST00000349618,0
LIN28A,ENST00000326279,0
DHDDS,ENST00000236342,0.711427
HMGN2,ENST00000361427,0.563485
RPS6KA1,ENST00000374168,0
ARID1A,ENST00000324856,0.223875
ZDHHC18,ENST00000374142,0.855031
SFN,ENST00000339276,0.212979
GPN2,ENST00000374135,2.019098
GPATCH3,ENST00000361720,0.859257
NR0B2,ENST00000254227,0
NUDC,ENST00000321265,7.256248
C1orf172,ENST00000320567,0.043212
TRNP1,ENST00000522111,0.80321
FAM46B,ENST00000289166,1.033005
SLC9A1,ENST00000263980,0.526691
WDTC1,ENST00000319394,0.417922
MAP3K6,ENST00000357582,0.304407
FCN3,ENST00000270879,0
CD164L2,ENST00000374030,0
GPR3,ENST00000374024,0.542175
FGR,ENST00000374005,0.176569
IFI6,ENST00000361157,4.698204
FAM76A,ENST00000373954,0.787138
STX12,ENST00000373943,7.713288
PPP1R8,ENST00000311772,3.731791
THEMIS2,ENST00000373921,0.550427
RPA2,ENST00000373912,5.649367
SMPDL3B,ENST00000373894,0
XKR8,ENST00000373884,0.519869
EYA3,ENST00000373871,0.42597
PTAFR,ENST00000373857,0.519005
DNAJC8,ENST00000263697,3.267141
ATPIF1,ENST00000335514,7.911737
SESN2,ENST00000253063,1.495749
MED18,ENST00000373842,0.540013
PHACTR4,ENST00000373839,0.664916
TRNAU1AP,ENST00000373830,0.97438
TAF12,ENST00000373824,1.709911
GMEB1,ENST00000373816,0.275185
YTHDF2,ENST00000373812,4.894483
OPRD1,ENST00000234961,0.021046
EPB41,ENST00000343067,0
TMEM200B,ENST00000521452,0.078187
SRSF4,ENST00000373795,5.824589
MECR,ENST00000263702,0
PTPRU,ENST00000373779,0.490939
MATN1,ENST00000373765,0.078356
LAPTM5,ENST00000294507,13.533852
SDC3,ENST00000339394,30.259669
PUM1,ENST00000426105,0
NKAIN1,ENST00000373736,0.007823
SNRNP40,ENST00000263694,1.740817
ZCCHC17,ENST00000344147,3.651055
FABP3,ENST00000373713,1.14759
SERINC2,ENST00000373709,0.304748
TINAGL1,ENST00000271064,0.042379
PEF1,ENST00000373703,4.361327
COL16A1,ENST00000373672,3.827746
KHDRBS1,ENST00000327300,6.281858
TMEM39B,ENST00000336294,0.737569
KPNA6,ENST00000373625,3.879085
TXLNA,ENST00000373610,1.268746
CCDC28B,ENST00000373602,0.943083
IQCC,ENST00000291358,0
TMEM234,ENST00000309777,0
FAM167B,ENST00000373582,0.099425
LCK,ENST00000336890,0.018838
HDAC1,ENST00000373548,2.413096
MARCKSL1,ENST00000329421,10.420467
TSSK3,ENST00000373534,0.701468
BSDC1,ENST00000455895,3.403124
ZBTB8B,ENST00000609129,0.095146
ZBTB8A,ENST00000373510,0.487646
RBBP4,ENST00000373493,3.891652
SYNC,ENST00000409190,4.512983
KIAA1522,ENST00000401073,0
S100PBP,ENST00000373475,2.22292
FNDC5,ENST00000373471,0
HPCA,ENST00000373467,0.551965
TMEM54,ENST00000373463,1.0635269999999999
RNF19B,ENST00000235150,0.891672
ADC,ENST00000294517,0.093409
TRIM62,ENST00000291416,0.267105
ZNF362,ENST00000539719,0
A3GALT2,ENST00000442999,0.022416
C1orf94,ENST00000488417,0.011087
GJB5,ENST00000338513,0.250989
GJB4,ENST00000339480,0.087111
GJB3,ENST00000373366,0
GJA4,ENST00000342280,0.301879
SMIM12,ENST00000521580,0.776592
DLGAP3,ENST00000373347,0
ZMYM6,ENST00000357182,0.797413
ZMYM1,ENST00000359858,1.829127
SFPQ,ENST00000357214,9.353597
ZMYM4,ENST00000314607,3.319845
KIAA0319L,ENST00000325722,2.199864
NCDN,ENST00000373243,0.618083
TFAP2E,ENST00000373235,0.076292
PSMB2,ENST00000373237,1.69646
C1orf216,ENST00000270815,1.687803
CLSPN,ENST00000318121,0.115468
AGO4,ENST00000373210,1.284201
AGO1,ENST00000373204,1.115975
AGO3,ENST00000373191,1.436454
TEKT2,ENST00000207457,0.251166
ADPRHL2,ENST00000373178,2.846227
COL8A2,ENST00000397799,0
TRAPPC3,ENST00000373166,3.778814
THRAP3,ENST00000354618,6.047514
SH3D21,ENST00000453908,0.683495
STK40,ENST00000373132,3.434983
LSM10,ENST00000315732,3.039041
OSCP1,ENST00000235532,0.711596
MRPS15,ENST00000373116,3.642543
CSF3R,ENST00000373106,0
GRIK3,ENST00000373091,2.391481
ZC3H12A,ENST00000373087,0.826247
MEAF6,ENST00000296214,1.220631
SNIP1,ENST00000296215,0.927146
GNL2,ENST00000373062,4.252773
RSPO1,ENST00000356545,0
CDCA8,ENST00000373055,0
EPHA10,ENST00000373048,0.013274
YRDC,ENST00000373044,1.714345
C1orf122,ENST00000373042,0.233479
MTF1,ENST00000373036,0.858431
INPP5B,ENST00000373024,1.146895
SF3A3,ENST00000373019,3.440288
FHL3,ENST00000373016,0
UTP11L,ENST00000373014,1.246645
POU3F1,ENST00000373012,0.063879
RRAGC,ENST00000373001,4.06222
MYCBP,ENST00000397572,1.700108
GJA9,ENST00000357771,0.170533
RHBDL2,ENST00000372990,0.219012
AKIRIN1,ENST00000432648,5.039447
NDUFS5,ENST00000372969,27.898427
BMP8A,ENST00000331593,0.398135
PABPC4,ENST00000372858,1.456592
HEYL,ENST00000372852,0.226615
HPCAL4,ENST00000372844,0.311025
PPIE,ENST00000324379,0
BMP8B,ENST00000372827,0.206135
OXCT2,ENST00000327582,0.020125
TRIT1,ENST00000316891,0
MYCL,ENST00000372816,0.162207
MFSD2A,ENST00000372811,3.436342
CAP1,ENST00000372805,4.062919
RLF,ENST00000372771,6.884167
TMCO2,ENST00000372766,0
ZMPSTE24,ENST00000372759,3.597717
COL9A2,ENST00000372748,1.235939
SMAP2,ENST00000372718,1.599673
ZFP69B,ENST00000361584,0.065321
ZFP69,ENST00000372706,0.10436
ZNF684,ENST00000372699,0.293802
RIMS3,ENST00000372684,0.272248
KCNQ4,ENST00000347132,0
CITED4,ENST00000372638,0.147169
EDN2,ENST00000372587,0.395504
HIVEP3,ENST00000372583,0.367257
GUCA2B,ENST00000372581,0
GUCA2A,ENST00000357001,0
FOXJ3,ENST00000361346,1.562919
RIMKLA,ENST00000431473,0.477081
ZMYND12,ENST00000372565,0.058928
PPCS,ENST00000372561,0.205856
PPIH,ENST00000304979,4.163897
YBX1,ENST00000321358,0.831494
CLDN19,ENST00000296387,0
LEPRE1,ENST00000296388,1.005719
C1orf50,ENST00000372525,0.806324
CCDC23,ENST00000372521,1.624114
ERMAP,ENST00000372517,0
SLC2A1,ENST00000426263,8.750416
FAM183A,ENST00000335282,0
EBNA1BP2,ENST00000236051,3.153022
WDR65,ENST00000372492,0
TMEM125,ENST00000439858,0
C1orf210,ENST00000523677,0
TIE1,ENST00000372476,0.166675
MPL,ENST00000372470,0
CDC20,ENST00000310955,0.678573
ELOVL1,ENST00000372458,2.291783
MED8,ENST00000372457,1.890323
PTPRF,ENST00000359947,1.039341
KDM4A,ENST00000372396,1.99018
ST3GAL3,ENST00000347631,0
ARTN,ENST00000372359,0
IPO13,ENST00000372343,2.914923
DPH2,ENST00000255108,1.059536
ATP6V0B,ENST00000472174,9.976612
CCDC24,ENST00000372318,0.143089
SLC6A9,ENST00000372310,2.093468
KLF17,ENST00000372299,0.07152
DMAP1,ENST00000372289,0.238949
ERI3,ENST00000372257,4.042137
RNF220,ENST00000361799,0
TMEM53,ENST00000372237,0.155816
C1orf228,ENST00000535358,0
KIF2C,ENST00000372224,0.67808
RPS8,ENST00000396651,129.377914
BEST4,ENST00000372207,0.046
PLK3,ENST00000372201,1.113255
TCTEX1D4,ENST00000339355,0.168771
PTCH2,ENST00000372192,0.129257
EIF2B3,ENST00000360403,1.078659
HECTD3,ENST00000372172,1.182642
UROD,ENST00000246337,3.973694
ZSWIM5,ENST00000359600,0.582029
HPDL,ENST00000334815,0.079067
MUTYH,ENST00000456914,0
TOE1,ENST00000372090,0.276152
TESK2,ENST00000372086,0
MMACHC,ENST00000401061,1.510862
PRDX1,ENST00000319248,27.273285
AKR1A1,ENST00000351829,2.338229
NASP,ENST00000350030,0.439221
CCDC17,ENST00000528266,0
GPBP1L1,ENST00000355105,0.618082
TMEM69,ENST00000372025,2.146194
IPP,ENST00000396478,0.977771
MAST2,ENST00000361297,1.829337
PIK3R3,ENST00000262741,0.710169
TSPAN1,ENST00000372003,0.016932
POMGNT1,ENST00000371984,4.759519
LURAP1,ENST00000371980,0.563862
RAD54L,ENST00000371975,0.110148
UQCRH,ENST00000311672,40.911628
FAAH,ENST00000243167,0.330508
DMBX1,ENST00000360032,0.323654
KNCN,ENST00000481882,0
MKNK1,ENST00000371945,0
TEX38,ENST00000334122,0
EFCAB14,ENST00000371933,0.536179
CYP4B1,ENST00000371923,0
CYP4A11,ENST00000310638,0
CYP4X1,ENST00000371901,0.025934
CYP4Z1,ENST00000334194,0
CYP4A22,ENST00000371891,0
PDZK1IP1,ENST00000294338,0.14728
STIL,ENST00000371877,0.140809
FOXE3,ENST00000335071,0
FOXD2,ENST00000334793,0.00784
TRABD2B,ENST00000606738,0.014309
SLC5A9,ENST00000438567,0
SPATA6,ENST00000371847,2.652504
AGBL4,ENST00000371839,0.052203
BEND5,ENST00000371833,0.483513
ELAVL4,ENST00000371824,0
DMRTA2,ENST00000404795,0.576073
FAF1,ENST00000396153,0.518357
CDKN2C,ENST00000371761,5.626906
C1orf185,ENST00000371759,0
RNF11,ENST00000242719,7.116658
EPS15,ENST00000371733,4.768032
OSBPL9,ENST00000428468,0.700661
NRD1,ENST00000352171,4.231936
RAB3B,ENST00000371655,0.065073
TXNDC12,ENST00000371626,4.094956
KTI12,ENST00000371614,0.592278
BTF3L4,ENST00000313334,0.885244
CC2D1B,ENST00000284376,0.498351
ORC1,ENST00000371568,0.211433
PRPF38A,ENST00000257181,2.668632
ZCCHC11,ENST00000257177,0.311343
GPX7,ENST00000361314,2.169399
FAM159A,ENST00000517870,0.041245
COA7,ENST00000371538,1.287745
ZYG11B,ENST00000294353,3.7464
ZYG11A,ENST00000371528,0
ECHDC2,ENST00000371522,0
SCP2,ENST00000371514,0.25544
PODN,ENST00000312553,0.087973
SLC1A7,ENST00000371494,0
CPT2,ENST00000371486,1.103329
C1orf123,ENST00000294360,3.288928
MAGOH,ENST00000371470,2.301516
LRP8,ENST00000306052,0.580745
DMRTB1,ENST00000371445,0
NDC1,ENST00000371429,1.84057
YIPF1,ENST00000072644,1.210241
DIO1,ENST00000361921,0
HSPB11,ENST00000194214,0.19853
LRRC42,ENST00000371370,0.665125
LDLRAD1,ENST00000371360,0
TMEM59,ENST00000234831,0.85606
TCEANC2,ENST00000234827,0.657639
MRPL37,ENST00000360840,3.531512
ACOT11,ENST00000343744,0.171013
FAM151A,ENST00000302250,0.130675
MROH7,ENST00000421030,0
TTC4,ENST00000371281,0.69956
PARS2,ENST00000371279,0.716382
TTC22,ENST00000371276,0
DHCR24,ENST00000371269,0.85136
TMEM61,ENST00000371268,0.017229
PCSK9,ENST00000302118,0.005121
USP24,ENST00000294383,3.204709
PPAP2B,ENST00000371250,11.243534
PRKAA2,ENST00000371244,2.231099
C1orf168,ENST00000343433,0
C8A,ENST00000361249,0.008234
C8B,ENST00000371237,0.009687
DAB1,ENST00000371236,0
OMA1,ENST00000371226,0.704833
TACSTD2,ENST00000371225,0
MYSM1,ENST00000472487,0
JUN,ENST00000371222,17.199645
FGGY,ENST00000303721,0
HOOK1,ENST00000371208,0.094428
CYP2J2,ENST00000371204,0.52697
C1orf87,ENST00000371201,0.03901
NFIA,ENST00000403491,4.0802060000000004
TM2D1,ENST00000606498,1.740267
L1TD1,ENST00000498273,0.009687
KANK4,ENST00000371153,0
USP1,ENST00000339950,3.84999
ANGPTL3,ENST00000371129,0.750194
ATG4C,ENST00000317868,1.738487
FOXD3,ENST00000371116,0.037505
ALG6,ENST00000263440,0.506749
ITGB3BP,ENST00000271002,0
EFCAB7,ENST00000371088,0.951429
PGM1,ENST00000371084,6.020819
ROR1,ENST00000371079,0.12562
JAK1,ENST00000342505,1.118593
AK4,ENST00000327299,4.405551
DNAJC6,ENST00000371069,0.345873
LEPR,ENST00000349533,0.121518
LEPROT,ENST00000371065,3.197568
PDE4B,ENST00000341517,0
SGIP1,ENST00000371037,0.518955
TCTEX1D1,ENST00000282670,0.190144
WDR78,ENST00000371026,0.446649
MIER1,ENST00000401041,0.56936
SLC35D1,ENST00000235345,1.602445
IL23R,ENST00000347310,0.00665
SERBP1,ENST00000361219,5.042509
GADD45A,ENST00000370986,12.225924
GNG12,ENST00000370982,8.134235
DIRAS3,ENST00000370981,0.174231
WLS,ENST00000262348,4.362788
RPE65,ENST00000262340,1.870459
DEPDC1,ENST00000456315,0.294535
LRRC40,ENST00000370952,3.18366
ANKRD13C,ENST00000370944,1.09459
CTH,ENST00000370938,0.496023
ZRANB2,ENST00000370920,2.861823
NEGR1,ENST00000357731,0.067819
LRRIQ3,ENST00000354431,0
TNNI3K,ENST00000326637,0.027127
LRRC53,ENST00000294635,0.02403
C1orf173,ENST00000326665,0.029196
CRYZ,ENST00000340866,3.155802
TYW3,ENST00000370867,1.163832
ACADM,ENST00000370841,0
RABGGTB,ENST00000319942,2.648994
MSH4,ENST00000263187,0.040201
ASB17,ENST00000284142,0
ST6GALNAC3,ENST00000328299,0.08377
ST6GALNAC5,ENST00000477717,0.044807
PIGK,ENST00000370812,0.887734
AK5,ENST00000354567,0.429249
ZZZ3,ENST00000370801,2.083476
USP33,ENST00000370794,4.014592
NEXN,ENST00000334785,0
FUBP1,ENST00000370768,2.560283
DNAJB4,ENST00000370763,2.042339
GIPC2,ENST00000370759,0.024581
PTGFR,ENST00000370757,0
IFI44L,ENST00000370751,0.703524
IFI44,ENST00000370747,0.267184
ELTD1,ENST00000370742,0.339187
TTLL7,ENST00000260505,1.00103
PRKACB,ENST00000370685,1.185102
SAMD13,ENST00000394834,0
RPF1,ENST00000370654,3.119038
GNG5,ENST00000370645,13.171082
CTBS,ENST00000370630,0.774971
SSX2IP,ENST00000342203,1.273241
LPAR3,ENST00000370611,0
MCOLN2,ENST00000370608,0
MCOLN3,ENST00000370589,0.006775
WDR63,ENST00000294664,0
SYDE2,ENST00000341460,0.017291
C1orf52,ENST00000471115,0
DDAH1,ENST00000284031,10.023995
CYR61,ENST00000451137,7.058443
ZNHIT6,ENST00000370574,1.609637
COL24A1,ENST00000370571,0
CLCA2,ENST00000370565,0
CLCA1,ENST00000394711,0
CLCA4,ENST00000370563,0
SH3GLB1,ENST00000370558,6.342455
SEP15,ENST00000331835,0.815989
HS2ST1,ENST00000370550,4.621549
LMO4,ENST00000370544,2.691537
PKN2,ENST00000370521,3.698084
GTF2B,ENST00000370500,2.361322
CCBL2,ENST00000260508,0.681623
GBP3,ENST00000370481,2.187234
GBP1,ENST00000370473,6.902272
GBP2,ENST00000370466,6.8605409999999996
GBP7,ENST00000294671,0.092086
GBP4,ENST00000355754,0.526168
GBP6,ENST00000370456,0.025346
LRRC8B,ENST00000330947,0.32072
LRRC8C,ENST00000370454,0.929528
LRRC8D,ENST00000337338,0.342944
ZNF326,ENST00000340281,1.08644
BARHL2,ENST00000370445,0
ZNF644,ENST00000337393,3.107034
HFM1,ENST00000370425,0.139604
CDC7,ENST00000234626,1.130799
TGFBR3,ENST00000212355,0.662899
EPHX4,ENST00000370383,0.116931
C1orf146,ENST00000370375,0.085889
GLMN,ENST00000370360,1.180248
RPAP2,ENST00000610020,0.639807
GFI1,ENST00000294702,0
RPL5,ENST00000370321,51.359119
FAM69A,ENST00000370310,0.998109
MTF2,ENST00000370298,1.368907
TMED5,ENST00000370282,1.383959
DR1,ENST00000370272,1.136139
BCAR3,ENST00000260502,1.413164
DNTTIP2,ENST00000436063,0.486725
GCLM,ENST00000370238,0.985016
ABCA4,ENST00000370225,0.004125
ARHGAP29,ENST00000260526,2.962866
ABCD3,ENST00000370214,6.835172
F3,ENST00000334047,33.707302
SLC44A3,ENST00000271227,0.332393
CNN3,ENST00000370206,72.816953
ALG14,ENST00000370205,0.290346
TMEM56,ENST00000370203,0.19473
RWDD3,ENST00000370202,0.677222
DPYD,ENST00000370192,5.249078
SNX7,ENST00000306121,2.531536
LPPR5,ENST00000263177,0.571519
PALMD,ENST00000263174,0.29675
AGL,ENST00000361915,1.517037
SLC35A3,ENST00000533028,0.263434
HIAT1,ENST00000370152,4.924808
SASS6,ENST00000287482,0.23942
LRRC39,ENST00000370137,0
RTCA,ENST00000370128,1.027776
CDC14A,ENST00000336454,0.366475
GPR88,ENST00000315033,0.01605
VCAM1,ENST00000294728,4.698858
EXTL2,ENST00000370114,0.758116
SLC30A7,ENST00000357650,1.374006
DPH5,ENST00000370109,0.53778
S1PR1,ENST00000305352,0.383064
OLFM3,ENST00000370103,0.030555
COL11A1,ENST00000370096,0.150827
RNPC3,ENST00000423855,0.755068
PRMT6,ENST00000370078,0.785806
VAV3,ENST00000370056,0.894815
SLC25A24,ENST00000565488,0.027906
FAM102B,ENST00000370035,0.670802
PRPF38B,ENST00000370025,0.324918
FNDC7,ENST00000370017,0
STXBP3,ENST00000370008,5.226059
AKNAD1,ENST00000370001,0
GPSM2,ENST00000264126,3.126949
CLCC1,ENST00000369969,0
WDR47,ENST00000369962,2.216635
TAF13,ENST00000338366,6.406786
TMEM167B,ENST00000338272,0.22812
C1orf194,ENST00000369948,0
KIAA1324,ENST00000369939,0.081751
SARS,ENST00000234677,10.998847
CELSR2,ENST00000271332,1.734561
MYBPHL,ENST00000357155,0.015873
SORT1,ENST00000256637,5.436697
PSMA5,ENST00000271308,0.668666
SYPL2,ENST00000369872,0.020092
CYB561D1,ENST00000420578,0
AMIGO1,ENST00000369864,0.238153
GNAI3,ENST00000369851,1.635467
