gene_symbol,transcript_id,TPM
FCN3,ENST00000270879,0
CD164L2,ENST00000374030,0
GPR3,ENST00000374024,0.320491
FGR,ENST00000374005,0
IFI6,ENST00000361157,7.617378
FAM76A,ENST00000373954,0.122354
STX12,ENST00000373943,3.475065
PPP1R8,ENST00000311772,2.146336
THEMIS2,ENST00000373921,0.136938
RPA2,ENST00000373912,2.067616
SMPDL3B,ENST00000373894,0
XKR8,ENST00000373884,0.481344
EYA3,ENST00000373871,0.790577
PTAFR,ENST00000373857,0.027444
DNAJC8,ENST00000263697,1.17584
ATPIF1,ENST00000335514,1.85105
SESN2,ENST00000253063,2.455324
MED18,ENST00000373842,0.42381
PHACTR4,ENST00000373839,0.720539
TRNAU1AP,ENST00000373830,0.4851
TAF12,ENST00000373824,1.106492
GMEB1,ENST00000373816,0.321319
YTHDF2,ENST00000373812,4.162954
OPRD1,ENST00000234961,0.013849
EPB41,ENST00000343067,0
TMEM200B,ENST00000521452,0.210944
SRSF4,ENST00000373795,5.342253
MECR,ENST00000263702,0.245842
PTPRU,ENST00000373779,1.170898
MATN1,ENST00000373765,0.006376
LAPTM5,ENST00000294507,0.975735
SDC3,ENST00000339394,9.805211
PUM1,ENST00000426105,0
NKAIN1,ENST00000373736,0.012813
SNRNP40,ENST00000263694,0.850467
ZCCHC17,ENST00000344147,0.53229
FABP3,ENST00000373713,0.602824
SERINC2,ENST00000373709,0.17487
TINAGL1,ENST00000271064,0.037485
PEF1,ENST00000373703,3.573698
COL16A1,ENST00000373672,0.669219
KHDRBS1,ENST00000327300,3.401754
TMEM39B,ENST00000336294,0
KPNA6,ENST00000373625,3.379884
TXLNA,ENST00000373610,3.152092
CCDC28B,ENST00000373602,0.504543
IQCC,ENST00000291358,0
TMEM234,ENST00000309777,0.370034
FAM167B,ENST00000373582,0.081782
LCK,ENST00000336890,0.012396
HDAC1,ENST00000373548,1.763987
MARCKSL1,ENST00000329421,12.182532
TSSK3,ENST00000373534,1.121277
BSDC1,ENST00000455895,2.412755
ZBTB8B,ENST00000609129,0.158032
ZBTB8A,ENST00000373510,0.376848
RBBP4,ENST00000373493,3.132541
SYNC,ENST00000409190,3.41379
KIAA1522,ENST00000401073,0
S100PBP,ENST00000373475,1.710514
FNDC5,ENST00000373471,0
HPCA,ENST00000373467,0.314132
TMEM54,ENST00000373463,2.177211
RNF19B,ENST00000235150,0.958936
ADC,ENST00000294517,0.204915
TRIM62,ENST00000291416,0.813751
ZNF362,ENST00000539719,0.362815
A3GALT2,ENST00000442999,0.01475
C1orf94,ENST00000488417,0.015047
GJB5,ENST00000338513,0.020645
GJB4,ENST00000339480,0.009554
GJB3,ENST00000373366,0.020363
GJA4,ENST00000342280,0.127455
SMIM12,ENST00000521580,0.674971
DLGAP3,ENST00000373347,0
ZMYM6,ENST00000357182,0.541691
ZMYM1,ENST00000359858,0
SFPQ,ENST00000357214,12.602228
ZMYM4,ENST00000314607,3.690194
KIAA0319L,ENST00000325722,3.564116
NCDN,ENST00000373243,1.136631
TFAP2E,ENST00000373235,0.076376
PSMB2,ENST00000373237,0.926647
C1orf216,ENST00000270815,1.430125
CLSPN,ENST00000318121,0.028311
AGO4,ENST00000373210,0.970766
AGO1,ENST00000373204,1.813825
AGO3,ENST00000373191,1.758767
TEKT2,ENST00000207457,0.349871
ADPRHL2,ENST00000373178,2.223085
COL8A2,ENST00000397799,0
TRAPPC3,ENST00000373166,1.692371
THRAP3,ENST00000354618,6.428274
SH3D21,ENST00000453908,0
STK40,ENST00000373132,4.163269
LSM10,ENST00000315732,2.053346
OSCP1,ENST00000235532,0
MRPS15,ENST00000373116,1.127899
CSF3R,ENST00000373106,0.035592
GRIK3,ENST00000373091,1.937277
ZC3H12A,ENST00000373087,0.906523
MEAF6,ENST00000296214,0.870611
SNIP1,ENST00000296215,0.683854
GNL2,ENST00000373062,1.739083
RSPO1,ENST00000356545,0
CDCA8,ENST00000373055,0.091463
EPHA10,ENST00000373048,0
YRDC,ENST00000373044,0.713991
C1orf122,ENST00000373042,0
MTF1,ENST00000373036,0.963862
INPP5B,ENST00000373024,1.158324
SF3A3,ENST00000373019,2.111666
FHL3,ENST00000373016,0.605951
UTP11L,ENST00000373014,0.400199
POU3F1,ENST00000373012,0.260617
RRAGC,ENST00000373001,2.860493
MYCBP,ENST00000397572,1.871858
GJA9,ENST00000357771,0.290018
RHBDL2,ENST00000372990,0.145204
AKIRIN1,ENST00000432648,3.646137
NDUFS5,ENST00000372969,10.371658
BMP8A,ENST00000331593,0.276351
PABPC4,ENST00000372858,1.312725
HEYL,ENST00000372852,0.107367
HPCAL4,ENST00000372844,0.419829
PPIE,ENST00000324379,1.429424
BMP8B,ENST00000372827,0.45548
OXCT2,ENST00000327582,0.152887
TRIT1,ENST00000316891,0
MYCL,ENST00000372816,0.016554
MFSD2A,ENST00000372811,0
CAP1,ENST00000372805,1.526884
RLF,ENST00000372771,3.848827
TMCO2,ENST00000372766,0
ZMPSTE24,ENST00000372759,3.809973
COL9A2,ENST00000372748,2.446104
SMAP2,ENST00000372718,1.3325
ZFP69B,ENST00000361584,0.522258
ZFP69,ENST00000372706,0.51789
ZNF684,ENST00000372699,0.125385
RIMS3,ENST00000372684,0.185664
KCNQ4,ENST00000347132,0
CITED4,ENST00000372638,0.064562
EDN2,ENST00000372587,0
HIVEP3,ENST00000372583,0.675184
GUCA2B,ENST00000372581,0
GUCA2A,ENST00000357001,0
FOXJ3,ENST00000361346,1.142713
RIMKLA,ENST00000431473,0.191301
ZMYND12,ENST00000372565,0.021755
PPCS,ENST00000372561,0.092203
PPIH,ENST00000304979,1.110551
YBX1,ENST00000321358,1.547108
CLDN19,ENST00000296387,0.018989
LEPRE1,ENST00000296388,0
C1orf50,ENST00000372525,0.503745
CCDC23,ENST00000372521,1.162483
ERMAP,ENST00000372517,0.14851
SLC2A1,ENST00000426263,4.662861
FAM183A,ENST00000335282,0
EBNA1BP2,ENST00000236051,1.250515
WDR65,ENST00000372492,0.011431
TMEM125,ENST00000439858,0
C1orf210,ENST00000523677,0
TIE1,ENST00000372476,0.152174
MPL,ENST00000372470,0
CDC20,ENST00000310955,0.144385
ELOVL1,ENST00000372458,0.687561
MED8,ENST00000372457,1.201851
PTPRF,ENST00000359947,0.603643
KDM4A,ENST00000372396,3.411496
ST3GAL3,ENST00000347631,0
ARTN,ENST00000372359,0
IPO13,ENST00000372343,1.907087
DPH2,ENST00000255108,0.551902
ATP6V0B,ENST00000472174,4.557113
CCDC24,ENST00000372318,0.12861
SLC6A9,ENST00000372310,0.648267
KLF17,ENST00000372299,0.037514
DMAP1,ENST00000372289,0.719104
ERI3,ENST00000372257,1.720638
RNF220,ENST00000361799,0
TMEM53,ENST00000372237,0
C1orf228,ENST00000535358,0
KIF2C,ENST00000372224,0.581823
RPS8,ENST00000396651,102.878892
BEST4,ENST00000372207,0.01009
PLK3,ENST00000372201,0.18556
TCTEX1D4,ENST00000339355,0.199904
PTCH2,ENST00000372192,2.374873
EIF2B3,ENST00000360403,0.443496
HECTD3,ENST00000372172,1.060907
UROD,ENST00000246337,2.009377
ZSWIM5,ENST00000359600,0.983395
HPDL,ENST00000334815,0.044597
MUTYH,ENST00000456914,0
TOE1,ENST00000372090,0
TESK2,ENST00000372086,0.237704
MMACHC,ENST00000401061,2.868452
PRDX1,ENST00000319248,39.254866
AKR1A1,ENST00000351829,0.837294
NASP,ENST00000350030,0.632446
CCDC17,ENST00000528266,0
GPBP1L1,ENST00000355105,0.843496
TMEM69,ENST00000372025,0.929901
IPP,ENST00000396478,0.842958
MAST2,ENST00000361297,1.516444
PIK3R3,ENST00000262741,0.195109
TSPAN1,ENST00000372003,0.011691
POMGNT1,ENST00000371984,2.670229
LURAP1,ENST00000371980,0.756358
RAD54L,ENST00000371975,0
UQCRH,ENST00000311672,18.989252
FAAH,ENST00000243167,0.354865
DMBX1,ENST00000360032,0.021697
KNCN,ENST00000481882,0
MKNK1,ENST00000371945,0
TEX38,ENST00000334122,0.038635
EFCAB14,ENST00000371933,0.805058
CYP4B1,ENST00000371923,0
CYP4A11,ENST00000310638,0
CYP4X1,ENST00000371901,0.005688
CYP4Z1,ENST00000334194,0
CYP4A22,ENST00000371891,0
PDZK1IP1,ENST00000294338,0
STIL,ENST00000371877,0.033915
FOXE3,ENST00000335071,0.007516
FOXD2,ENST00000334793,0.005159
TRABD2B,ENST00000606738,0.03035
SLC5A9,ENST00000438567,0
SPATA6,ENST00000371847,0
AGBL4,ENST00000371839,0.042531
BEND5,ENST00000371833,0.247535
ELAVL4,ENST00000371824,0
DMRTA2,ENST00000404795,0
FAF1,ENST00000396153,0.268486
CDKN2C,ENST00000371761,2.767299
C1orf185,ENST00000371759,0
RNF11,ENST00000242719,7.990122
EPS15,ENST00000371733,4.293752
OSBPL9,ENST00000428468,1.131375
NRD1,ENST00000352171,2.828597
RAB3B,ENST00000371655,0.020955
TXNDC12,ENST00000371626,2.16737
KTI12,ENST00000371614,0.512479
BTF3L4,ENST00000313334,0.56799
CC2D1B,ENST00000284376,0.092511
ORC1,ENST00000371568,0
PRPF38A,ENST00000257181,3.056649
ZCCHC11,ENST00000257177,0.841441
GPX7,ENST00000361314,0.477001
FAM159A,ENST00000517870,0.016914
COA7,ENST00000371538,0.477242
ZYG11B,ENST00000294353,2.123315
ZYG11A,ENST00000371528,0.010779
ECHDC2,ENST00000371522,0.185249
SCP2,ENST00000371514,0.290269
PODN,ENST00000312553,0.114092
SLC1A7,ENST00000371494,0
CPT2,ENST00000371486,0.336531
C1orf123,ENST00000294360,1.0222579999999999
MAGOH,ENST00000371470,0.464038
LRP8,ENST00000306052,1.526323
DMRTB1,ENST00000371445,0
NDC1,ENST00000371429,0.940882
YIPF1,ENST00000072644,0.602924
DIO1,ENST00000361921,0.037452
HSPB11,ENST00000194214,0.207276
LRRC42,ENST00000371370,0.407333
LDLRAD1,ENST00000371360,0
TMEM59,ENST00000234831,1.04196
TCEANC2,ENST00000234827,0.491409
MRPL37,ENST00000360840,2.648717
ACOT11,ENST00000343744,2.133344
FAM151A,ENST00000302250,1.051714
MROH7,ENST00000421030,0
TTC4,ENST00000371281,0.720041
PARS2,ENST00000371279,0.493081
TTC22,ENST00000371276,0
DHCR24,ENST00000371269,3.46052
TMEM61,ENST00000371268,0
PCSK9,ENST00000302118,0.013384
USP24,ENST00000294383,6.584039
PPAP2B,ENST00000371250,11.605535
PRKAA2,ENST00000371244,4.162477
C1orf168,ENST00000343433,0
C8A,ENST00000361249,0
C8B,ENST00000371237,0
DAB1,ENST00000371236,0
OMA1,ENST00000371226,1.468125
TACSTD2,ENST00000371225,0.065405
MYSM1,ENST00000472487,0
JUN,ENST00000371222,30.318079
FGGY,ENST00000303721,0
HOOK1,ENST00000371208,0.176519
CYP2J2,ENST00000371204,2.731625
C1orf87,ENST00000371201,0
NFIA,ENST00000403491,7.288825
TM2D1,ENST00000606498,0
L1TD1,ENST00000498273,0.003187
KANK4,ENST00000371153,0
USP1,ENST00000339950,1.621916
ANGPTL3,ENST00000371129,0.542115
ATG4C,ENST00000317868,0.921166
FOXD3,ENST00000371116,0
ALG6,ENST00000263440,0.400736
ITGB3BP,ENST00000271002,0
EFCAB7,ENST00000371088,2.602013
PGM1,ENST00000371084,2.350256
ROR1,ENST00000371079,0
JAK1,ENST00000342505,1.241748
AK4,ENST00000327299,1.862378
DNAJC6,ENST00000371069,0
LEPR,ENST00000349533,0.318245
LEPROT,ENST00000371065,0.98915
PDE4B,ENST00000341517,0
SGIP1,ENST00000371037,1.102293
TCTEX1D1,ENST00000282670,0.034844
WDR78,ENST00000371026,0.06326
MIER1,ENST00000401041,0.549639
SLC35D1,ENST00000235345,2.001384
IL23R,ENST00000347310,0
SERBP1,ENST00000361219,3.051111
GADD45A,ENST00000370986,1.853876
GNG12,ENST00000370982,9.166973
DIRAS3,ENST00000370981,0.034727
WLS,ENST00000262348,3.600915
RPE65,ENST00000262340,0.164757
DEPDC1,ENST00000456315,0.101248
LRRC40,ENST00000370952,1.254343
ANKRD13C,ENST00000370944,1.283854
CTH,ENST00000370938,0.972662
ZRANB2,ENST00000370920,2.473726
NEGR1,ENST00000357731,0.169809
LRRIQ3,ENST00000354431,0.019617
TNNI3K,ENST00000326637,0.297508
LRRC53,ENST00000294635,0.117014
C1orf173,ENST00000326665,0.098054
CRYZ,ENST00000340866,0.88944
TYW3,ENST00000370867,0
ACADM,ENST00000370841,0
RABGGTB,ENST00000319942,3.274596
MSH4,ENST00000263187,0.529077
ASB17,ENST00000284142,0.261032
ST6GALNAC3,ENST00000328299,0.211356
ST6GALNAC5,ENST00000477717,1.763891
PIGK,ENST00000370812,0.80417
AK5,ENST00000354567,0.112358
ZZZ3,ENST00000370801,2.22386
USP33,ENST00000370794,1.854052
NEXN,ENST00000334785,0.059634
FUBP1,ENST00000370768,3.686977
DNAJB4,ENST00000370763,13.43103
GIPC2,ENST00000370759,0.022646
PTGFR,ENST00000370757,0.007526
IFI44L,ENST00000370751,0.200433
IFI44,ENST00000370747,0.220183
ELTD1,ENST00000370742,4.184776
TTLL7,ENST00000260505,0.327859
PRKACB,ENST00000370685,0.778928
SAMD13,ENST00000394834,0
RPF1,ENST00000370654,3.395736
GNG5,ENST00000370645,9.226888
CTBS,ENST00000370630,0.784285
SSX2IP,ENST00000342203,0.016774
LPAR3,ENST00000370611,0
MCOLN2,ENST00000370608,0
MCOLN3,ENST00000370589,0
WDR63,ENST00000294664,0
SYDE2,ENST00000341460,0.010942
C1orf52,ENST00000471115,1.088763
DDAH1,ENST00000284031,5.176277
CYR61,ENST00000451137,1.145375
ZNHIT6,ENST00000370574,1.169668
COL24A1,ENST00000370571,1.060469
CLCA2,ENST00000370565,0
CLCA1,ENST00000394711,0
CLCA4,ENST00000370563,0
SH3GLB1,ENST00000370558,2.913385
SEP15,ENST00000331835,0
HS2ST1,ENST00000370550,2.430226
LMO4,ENST00000370544,1.931382
PKN2,ENST00000370521,4.482135
GTF2B,ENST00000370500,1.506109
CCBL2,ENST00000260508,0
GBP3,ENST00000370481,0
GBP1,ENST00000370473,1.22708
GBP2,ENST00000370466,2.084549
GBP7,ENST00000294671,0.031766
GBP4,ENST00000355754,0.244258
GBP6,ENST00000370456,0
LRRC8B,ENST00000330947,0.123093
LRRC8C,ENST00000370454,0.426848
LRRC8D,ENST00000337338,0.217326
ZNF326,ENST00000340281,1.092134
BARHL2,ENST00000370445,0.00636
ZNF644,ENST00000337393,3.842549
HFM1,ENST00000370425,0.276032
CDC7,ENST00000234626,0.319322
TGFBR3,ENST00000212355,1.063413
EPHX4,ENST00000370383,0.448607
C1orf146,ENST00000370375,0.018839
GLMN,ENST00000370360,0.497496
RPAP2,ENST00000610020,0.774851
GFI1,ENST00000294702,0
RPL5,ENST00000370321,50.975791
FAM69A,ENST00000370310,0.880065
MTF2,ENST00000370298,1.619081
TMED5,ENST00000370282,1.708294
DR1,ENST00000370272,1.078901
BCAR3,ENST00000260502,1.401603
DNTTIP2,ENST00000436063,0.789275
GCLM,ENST00000370238,0.366908
ABCA4,ENST00000370225,0.006451
ARHGAP29,ENST00000260526,0.098454
ABCD3,ENST00000370214,1.387749
F3,ENST00000334047,7.81036
SLC44A3,ENST00000271227,0.517647
CNN3,ENST00000370206,30.027096
ALG14,ENST00000370205,0.15245
TMEM56,ENST00000370203,0.163678
RWDD3,ENST00000370202,0
DPYD,ENST00000370192,2.8749
SNX7,ENST00000306121,1.558571
LPPR5,ENST00000263177,1.277466
PALMD,ENST00000263174,0
AGL,ENST00000361915,0.997673
SLC35A3,ENST00000533028,0.24472
HIAT1,ENST00000370152,3.146053
SASS6,ENST00000287482,0.199174
LRRC39,ENST00000370137,0
RTCA,ENST00000370128,0.627833
CDC14A,ENST00000336454,0.739195
GPR88,ENST00000315033,0.00352
VCAM1,ENST00000294728,1.597838
EXTL2,ENST00000370114,0.902876
SLC30A7,ENST00000357650,0.524628
DPH5,ENST00000370109,0.523644
S1PR1,ENST00000305352,1.913133
OLFM3,ENST00000370103,0.01899
COL11A1,ENST00000370096,1.766281
RNPC3,ENST00000423855,0.839415
PRMT6,ENST00000370078,0.410249
VAV3,ENST00000370056,0.681151
SLC25A24,ENST00000565488,0.018159
FAM102B,ENST00000370035,1.026981
PRPF38B,ENST00000370025,0.291672
FNDC7,ENST00000370017,0.016074
STXBP3,ENST00000370008,2.953625
AKNAD1,ENST00000370001,0
GPSM2,ENST00000264126,2.106282
CLCC1,ENST00000369969,0.415572
WDR47,ENST00000369962,0.695638
TAF13,ENST00000338366,3.566494
TMEM167B,ENST00000338272,0.358242
C1orf194,ENST00000369948,0
KIAA1324,ENST00000369939,0.028406
SARS,ENST00000234677,6.881686
CELSR2,ENST00000271332,2.364824
MYBPHL,ENST00000357155,0.062672
SORT1,ENST00000256637,2.496297
PSMA5,ENST00000271308,0.128667
SYPL2,ENST00000369872,0.009916
CYB561D1,ENST00000420578,0
AMIGO1,ENST00000369864,0.463125
GNAI3,ENST00000369851,1.317655
AMPD2,ENST00000528667,1.11875
GSTM4,ENST00000369836,0.305645
GSTM2,ENST00000241337,2.23951
