gene_symbol,transcript_id,TPM
ALDH4A1,ENST00000375341,0.690159
IFFO2,ENST00000455833,0.753559
UBR4,ENST00000375254,2.98665
EMC1,ENST00000477853,1.003183
MRTO4,ENST00000330263,3.721058
AKR7A3,ENST00000361640,0.067042
PQLC2,ENST00000375153,0.347974
CAPZB,ENST00000264202,5.715381
MINOS1,ENST00000322753,0.281137
NBL1,ENST00000375136,0.270642
HTR6,ENST00000289753,0.095748
RNF186,ENST00000375121,0
OTUD3,ENST00000375120,0.757077
PLA2G2E,ENST00000375116,0
PLA2G5,ENST00000375108,0.300724
PLA2G2D,ENST00000375105,0
PLA2G2F,ENST00000375102,0.006544
UBXN10,ENST00000375099,0
CAMK2N1,ENST00000375078,4.325481
MUL1,ENST00000264198,2.422274
FAM43B,ENST00000332947,0.007363
CDA,ENST00000375071,0
PINK1,ENST00000321556,1.593178
DDOST,ENST00000602624,9.779117
KIF17,ENST00000400463,0.036227
SH2D5,ENST00000444387,0
HP1BP3,ENST00000438032,0
ECE1,ENST00000374893,0
NBPF3,ENST00000318249,0.290321
ALPL,ENST00000374840,1.319849
USP48,ENST00000308271,0.399315
LDLRAD2,ENST00000344642,0.514087
HSPG2,ENST00000374695,2.374426
CELA3B,ENST00000337107,0
CELA3A,ENST00000290122,0
WNT4,ENST00000290167,0.034828
ZBTB40,ENST00000375647,0.706016
EPHA8,ENST00000166244,0
C1QA,ENST00000374642,0
C1QC,ENST00000374640,0
C1QB,ENST00000509305,0
EPHB2,ENST00000374630,0.564967
C1orf234,ENST00000566855,0
KDM1A,ENST00000400181,2.346366
HNRNPR,ENST00000302271,0
ZNF436,ENST00000314011,0.340111
TCEA3,ENST00000450454,0
ASAP3,ENST00000336689,1.266468
E2F2,ENST00000361729,0.727362
ID3,ENST00000374561,30.726592
PITHD1,ENST00000246151,5.123488
LYPLA2,ENST00000374514,3.255923
HMGCL,ENST00000374490,2.100438
FUCA1,ENST00000374479,0.783416
CNR2,ENST00000374472,0
PNRC2,ENST00000334351,4.944293
SRSF10,ENST00000492112,0.375203
MYOM3,ENST00000374434,0
IL22RA1,ENST00000270800,0
IFNLR1,ENST00000327535,0.00375
GRHL3,ENST00000361548,0
STPG1,ENST00000337248,0.192595
NIPAL3,ENST00000374399,0.836759
RCAN3,ENST00000374395,0.002448
NCMAP,ENST00000374392,0
SRRM1,ENST00000323848,1.453875
CLIC4,ENST00000374379,13.405607
RUNX3,ENST00000308873,0.546859
SYF2,ENST00000236273,1.642561
C1orf63,ENST00000243189,0.548661
TMEM50A,ENST00000374358,4.204435
TMEM57,ENST00000374343,0.463153
LDLRAP1,ENST00000374338,0.210779
SEPN1,ENST00000361547,1.073061
MTFR1L,ENST00000374303,1.862013
AUNIP,ENST00000374298,0.416585
STMN1,ENST00000455785,14.201665
PAFAH2,ENST00000374282,0.790022
EXTL1,ENST00000374280,0.390184
SLC30A2,ENST00000374276,0
TRIM63,ENST00000374272,0.010645
PDIK1L,ENST00000374269,1.005297
FAM110D,ENST00000374268,0.031746
ZNF593,ENST00000374266,3.486979
CNKSR1,ENST00000361530,0
CATSPER4,ENST00000456354,0
CEP85,ENST00000451429,0.938721
SH3BGRL3,ENST00000270792,12.706091
CD52,ENST00000374213,0
ZNF683,ENST00000349618,0
LIN28A,ENST00000326279,0
DHDDS,ENST00000236342,1.438471
HMGN2,ENST00000361427,0.449913
RPS6KA1,ENST00000374168,0
ARID1A,ENST00000324856,0.532793
ZDHHC18,ENST00000374142,0.71324
SFN,ENST00000339276,0
GPN2,ENST00000374135,0.972746
GPATCH3,ENST00000361720,0.819886
NR0B2,ENST00000254227,0
NUDC,ENST00000321265,5.197137
C1orf172,ENST00000320567,0
TRNP1,ENST00000522111,0.582595
FAM46B,ENST00000289166,0.113858
SLC9A1,ENST00000263980,0.270902
WDTC1,ENST00000319394,0.144628
MAP3K6,ENST00000357582,0.373076
FCN3,ENST00000270879,0
CD164L2,ENST00000374030,0
GPR3,ENST00000374024,0.24869
FGR,ENST00000374005,0
IFI6,ENST00000361157,6.485802
FAM76A,ENST00000373954,0.563043
STX12,ENST00000373943,4.895385
PPP1R8,ENST00000311772,3.209834
THEMIS2,ENST00000373921,0.032645
RPA2,ENST00000373912,4.034022
SMPDL3B,ENST00000373894,0
XKR8,ENST00000373884,0.053019
EYA3,ENST00000373871,0
PTAFR,ENST00000373857,0.008649
DNAJC8,ENST00000263697,5.629634
ATPIF1,ENST00000335514,13.25247
SESN2,ENST00000253063,1.577235
MED18,ENST00000373842,0.513191
PHACTR4,ENST00000373839,0.72253
TRNAU1AP,ENST00000373830,0.362294
TAF12,ENST00000373824,1.62978
GMEB1,ENST00000373816,0.437132
YTHDF2,ENST00000373812,5.898263
OPRD1,ENST00000234961,0.046422
EPB41,ENST00000343067,0
TMEM200B,ENST00000521452,0.262669
SRSF4,ENST00000373795,6.10287
MECR,ENST00000263702,0.044195
PTPRU,ENST00000373779,0.785034
MATN1,ENST00000373765,0.049734
LAPTM5,ENST00000294507,0.03359
SDC3,ENST00000339394,16.855145
PUM1,ENST00000426105,0
NKAIN1,ENST00000373736,1.347636
SNRNP40,ENST00000263694,5.5375
ZCCHC17,ENST00000344147,3.885045
FABP3,ENST00000373713,0.560836
SERINC2,ENST00000373709,1.513877
TINAGL1,ENST00000271064,0
PEF1,ENST00000373703,5.293416
COL16A1,ENST00000373672,0.223277
KHDRBS1,ENST00000327300,6.356912
TMEM39B,ENST00000336294,0.897426
KPNA6,ENST00000373625,2.85744
TXLNA,ENST00000373610,0.604702
CCDC28B,ENST00000373602,1.246948
IQCC,ENST00000291358,0
TMEM234,ENST00000309777,0
FAM167B,ENST00000373582,0.046391
LCK,ENST00000336890,0
HDAC1,ENST00000373548,2.951116
MARCKSL1,ENST00000329421,26.651449
TSSK3,ENST00000373534,0.327803
BSDC1,ENST00000455895,2.368874
ZBTB8B,ENST00000609129,0.234248
ZBTB8A,ENST00000373510,0.408759
RBBP4,ENST00000373493,2.334668
SYNC,ENST00000409190,3.463017
KIAA1522,ENST00000401073,0.151285
S100PBP,ENST00000373475,1.000093
FNDC5,ENST00000373471,0
HPCA,ENST00000373467,0.013921
TMEM54,ENST00000373463,3.710778
RNF19B,ENST00000235150,0.557513
ADC,ENST00000294517,0.009286
TRIM62,ENST00000291416,0.290414
ZNF362,ENST00000539719,0.17044
A3GALT2,ENST00000442999,0.041836
C1orf94,ENST00000488417,0.026784
GJB5,ENST00000338513,0
GJB4,ENST00000339480,0
GJB3,ENST00000373366,0
GJA4,ENST00000342280,0.035402
SMIM12,ENST00000521580,0.444479
DLGAP3,ENST00000373347,0.022046
ZMYM6,ENST00000357182,0.424912
ZMYM1,ENST00000359858,1.188627
SFPQ,ENST00000357214,14.267605
ZMYM4,ENST00000314607,2.767028
KIAA0319L,ENST00000325722,2.142276
NCDN,ENST00000373243,0.462561
TFAP2E,ENST00000373235,0.034302
PSMB2,ENST00000373237,1.727961
C1orf216,ENST00000270815,1.287848
CLSPN,ENST00000318121,0.33531
AGO4,ENST00000373210,0.821924
AGO1,ENST00000373204,0.782836
AGO3,ENST00000373191,0.68679
TEKT2,ENST00000207457,0.116257
ADPRHL2,ENST00000373178,2.713831
COL8A2,ENST00000397799,0
TRAPPC3,ENST00000373166,2.897527
THRAP3,ENST00000354618,4.755374
SH3D21,ENST00000453908,0.008865
STK40,ENST00000373132,2.776656
LSM10,ENST00000315732,2.833545
OSCP1,ENST00000235532,0.183244
MRPS15,ENST00000373116,5.806374
CSF3R,ENST00000373106,0
GRIK3,ENST00000373091,0.821103
ZC3H12A,ENST00000373087,0.107713
MEAF6,ENST00000296214,1.927521
SNIP1,ENST00000296215,0.532837
GNL2,ENST00000373062,3.691742
RSPO1,ENST00000356545,0
CDCA8,ENST00000373055,1.759525
EPHA10,ENST00000373048,0
YRDC,ENST00000373044,2.014965
C1orf122,ENST00000373042,0.667283
MTF1,ENST00000373036,0.41147
INPP5B,ENST00000373024,0.649743
SF3A3,ENST00000373019,3.395935
FHL3,ENST00000373016,0.579387
UTP11L,ENST00000373014,2.107157
POU3F1,ENST00000373012,0.715343
RRAGC,ENST00000373001,1.876521
MYCBP,ENST00000397572,0.512105
GJA9,ENST00000357771,0
RHBDL2,ENST00000372990,0.053917
AKIRIN1,ENST00000432648,3.268146
NDUFS5,ENST00000372969,21.24645
BMP8A,ENST00000331593,0.374997
PABPC4,ENST00000372858,1.582593
HEYL,ENST00000372852,0
HPCAL4,ENST00000372844,0.230576
PPIE,ENST00000324379,2.024113
BMP8B,ENST00000372827,2.38147
OXCT2,ENST00000327582,0.317103
TRIT1,ENST00000316891,0
MYCL,ENST00000372816,0.486517
MFSD2A,ENST00000372811,1.361199
CAP1,ENST00000372805,1.371729
RLF,ENST00000372771,1.869915
TMCO2,ENST00000372766,0
ZMPSTE24,ENST00000372759,3.950873
COL9A2,ENST00000372748,0.163916
SMAP2,ENST00000372718,2.173237
ZFP69B,ENST00000361584,0
ZFP69,ENST00000372706,0.329646
ZNF684,ENST00000372699,0.217183
RIMS3,ENST00000372684,0.748324
KCNQ4,ENST00000347132,0
CITED4,ENST00000372638,0.396754
EDN2,ENST00000372587,0
HIVEP3,ENST00000372583,0.058578
GUCA2B,ENST00000372581,0
GUCA2A,ENST00000357001,0
FOXJ3,ENST00000361346,1.636415
RIMKLA,ENST00000431473,0.082128
ZMYND12,ENST00000372565,0
PPCS,ENST00000372561,0.015052
PPIH,ENST00000304979,5.514422
YBX1,ENST00000321358,0.501117
CLDN19,ENST00000296387,0.024985
LEPRE1,ENST00000296388,1.852595
C1orf50,ENST00000372525,0.257476
CCDC23,ENST00000372521,2.111304
ERMAP,ENST00000372517,0.321798
SLC2A1,ENST00000426263,0.651828
FAM183A,ENST00000335282,0
EBNA1BP2,ENST00000236051,4.85372
WDR65,ENST00000372492,0.012158
TMEM125,ENST00000439858,0
C1orf210,ENST00000523677,0.026177
TIE1,ENST00000372476,0
MPL,ENST00000372470,0
CDC20,ENST00000310955,3.582257
ELOVL1,ENST00000372458,3.665692
MED8,ENST00000372457,1.660044
PTPRF,ENST00000359947,1.219178
KDM4A,ENST00000372396,3.254202
ST3GAL3,ENST00000347631,0
ARTN,ENST00000372359,0
IPO13,ENST00000372343,2.058205
DPH2,ENST00000255108,1.061829
ATP6V0B,ENST00000472174,18.233913
CCDC24,ENST00000372318,0
SLC6A9,ENST00000372310,0.723908
KLF17,ENST00000372299,0.016686
DMAP1,ENST00000372289,0.589426
ERI3,ENST00000372257,3.645678
RNF220,ENST00000361799,0
TMEM53,ENST00000372237,0.075469
C1orf228,ENST00000535358,0
KIF2C,ENST00000372224,3.226939
RPS8,ENST00000396651,114.772226
BEST4,ENST00000372207,0.021463
PLK3,ENST00000372201,0.681269
TCTEX1D4,ENST00000339355,0
PTCH2,ENST00000372192,0.132295
EIF2B3,ENST00000360403,0.793144
HECTD3,ENST00000372172,1.298675
UROD,ENST00000246337,3.525638
ZSWIM5,ENST00000359600,0.316954
HPDL,ENST00000334815,0.337304
MUTYH,ENST00000456914,0
TOE1,ENST00000372090,0.930496
TESK2,ENST00000372086,0.067258
MMACHC,ENST00000401061,1.409931
PRDX1,ENST00000319248,25.819265
AKR1A1,ENST00000351829,0
NASP,ENST00000350030,0.692344
CCDC17,ENST00000528266,0
GPBP1L1,ENST00000355105,2.19548
TMEM69,ENST00000372025,1.317492
IPP,ENST00000396478,0.952706
MAST2,ENST00000361297,1.740178
PIK3R3,ENST00000262741,2.112386
TSPAN1,ENST00000372003,0.011818
POMGNT1,ENST00000371984,5.836267
LURAP1,ENST00000371980,0.445241
RAD54L,ENST00000371975,0.399954
UQCRH,ENST00000311672,36.235554
FAAH,ENST00000243167,0.55309
DMBX1,ENST00000360032,0
KNCN,ENST00000481882,0
MKNK1,ENST00000371945,0.338728
TEX38,ENST00000334122,0
EFCAB14,ENST00000371933,1.225772
CYP4B1,ENST00000371923,0
CYP4A11,ENST00000310638,0
CYP4X1,ENST00000371901,0
CYP4Z1,ENST00000334194,0
CYP4A22,ENST00000371891,0
PDZK1IP1,ENST00000294338,0
STIL,ENST00000371877,0.569095
FOXE3,ENST00000335071,0
FOXD2,ENST00000334793,0.010974
TRABD2B,ENST00000606738,0.006677
SLC5A9,ENST00000438567,0
SPATA6,ENST00000371847,0.690697
AGBL4,ENST00000371839,0.009616
BEND5,ENST00000371833,0.177295
ELAVL4,ENST00000371824,0
DMRTA2,ENST00000404795,0
FAF1,ENST00000396153,0.221263
CDKN2C,ENST00000371761,0.837264
C1orf185,ENST00000371759,0
RNF11,ENST00000242719,3.961509
EPS15,ENST00000371733,2.570809
OSBPL9,ENST00000428468,0.123395
NRD1,ENST00000352171,4.016053
RAB3B,ENST00000371655,1.830826
TXNDC12,ENST00000371626,3.46285
KTI12,ENST00000371614,0.95961
BTF3L4,ENST00000313334,0.556293
CC2D1B,ENST00000284376,0.66326
ORC1,ENST00000371568,0.744136
PRPF38A,ENST00000257181,1.075466
ZCCHC11,ENST00000257177,0.146404
GPX7,ENST00000361314,2.600282
FAM159A,ENST00000517870,0.095944
COA7,ENST00000371538,1.496923
ZYG11B,ENST00000294353,2.070591
ZYG11A,ENST00000371528,0.011576
ECHDC2,ENST00000371522,0
SCP2,ENST00000371514,0
PODN,ENST00000312553,0.093825
SLC1A7,ENST00000371494,0
CPT2,ENST00000371486,0.953275
C1orf123,ENST00000294360,3.295225
MAGOH,ENST00000371470,4.601316
LRP8,ENST00000306052,2.19501
DMRTB1,ENST00000371445,0
NDC1,ENST00000371429,2.346949
YIPF1,ENST00000072644,0.928196
DIO1,ENST00000361921,0
HSPB11,ENST00000194214,1.872024
LRRC42,ENST00000371370,0.569256
LDLRAD1,ENST00000371360,0
TMEM59,ENST00000234831,0.447944
TCEANC2,ENST00000234827,0.296968
MRPL37,ENST00000360840,4.039831
ACOT11,ENST00000343744,0.047327
FAM151A,ENST00000302250,0
MROH7,ENST00000421030,0
TTC4,ENST00000371281,0.184334
PARS2,ENST00000371279,0.645472
TTC22,ENST00000371276,0.005137
DHCR24,ENST00000371269,6.740202
TMEM61,ENST00000371268,0
PCSK9,ENST00000302118,0.004779
USP24,ENST00000294383,2.725915
PPAP2B,ENST00000371250,3.903486
PRKAA2,ENST00000371244,0.574299
C1orf168,ENST00000343433,0
C8A,ENST00000361249,0
C8B,ENST00000371237,0
DAB1,ENST00000371236,0
OMA1,ENST00000371226,0.492207
TACSTD2,ENST00000371225,0
MYSM1,ENST00000472487,0
JUN,ENST00000371222,6.814262
FGGY,ENST00000303721,0
HOOK1,ENST00000371208,0
CYP2J2,ENST00000371204,0.293349
C1orf87,ENST00000371201,0
NFIA,ENST00000403491,1.522136
TM2D1,ENST00000606498,1.607057
L1TD1,ENST00000498273,0
KANK4,ENST00000371153,0
USP1,ENST00000339950,3.401196
ANGPTL3,ENST00000371129,0
ATG4C,ENST00000317868,0.217816
FOXD3,ENST00000371116,0
ALG6,ENST00000263440,0.022249
ITGB3BP,ENST00000271002,0.879771
EFCAB7,ENST00000371088,0.517616
PGM1,ENST00000371084,3.780304
ROR1,ENST00000371079,0.030552
JAK1,ENST00000342505,0.884045
AK4,ENST00000327299,0
DNAJC6,ENST00000371069,0
LEPR,ENST00000349533,0.042424
LEPROT,ENST00000371065,1.918353
PDE4B,ENST00000341517,0
SGIP1,ENST00000371037,0.084801
TCTEX1D1,ENST00000282670,0.016086
WDR78,ENST00000371026,0.022567
MIER1,ENST00000401041,0.745013
SLC35D1,ENST00000235345,0.866186
IL23R,ENST00000347310,0
SERBP1,ENST00000361219,5.029381
GADD45A,ENST00000370986,6.0873100000000004
GNG12,ENST00000370982,7.184942
DIRAS3,ENST00000370981,0.049468
WLS,ENST00000262348,4.910223
RPE65,ENST00000262340,4.054522
DEPDC1,ENST00000456315,0.474495
LRRC40,ENST00000370952,2.789976
ANKRD13C,ENST00000370944,0.820653
CTH,ENST00000370938,0.216454
ZRANB2,ENST00000370920,1.910427
NEGR1,ENST00000357731,0.015806
LRRIQ3,ENST00000354431,0.011811
TNNI3K,ENST00000326637,0.016356
LRRC53,ENST00000294635,0.004485
C1orf173,ENST00000326665,0.006987
CRYZ,ENST00000340866,1.789972
TYW3,ENST00000370867,0.493134
ACADM,ENST00000370841,0.244045
RABGGTB,ENST00000319942,1.711682
MSH4,ENST00000263187,0.010719
ASB17,ENST00000284142,0
ST6GALNAC3,ENST00000328299,0.169369
ST6GALNAC5,ENST00000477717,0.020437
PIGK,ENST00000370812,0.96229
AK5,ENST00000354567,0.067908
ZZZ3,ENST00000370801,1.260154
USP33,ENST00000370794,1.289874
NEXN,ENST00000334785,0
FUBP1,ENST00000370768,3.018341
DNAJB4,ENST00000370763,0.850059
GIPC2,ENST00000370759,0.004588
PTGFR,ENST00000370757,0
IFI44L,ENST00000370751,0.818573
IFI44,ENST00000370747,0.857073
ELTD1,ENST00000370742,0.098799
TTLL7,ENST00000260505,0.835681
PRKACB,ENST00000370685,0.038265
SAMD13,ENST00000394834,0.274296
RPF1,ENST00000370654,2.553044
GNG5,ENST00000370645,10.592259
CTBS,ENST00000370630,0.047036
SSX2IP,ENST00000342203,0.531752
LPAR3,ENST00000370611,0
MCOLN2,ENST00000370608,0
MCOLN3,ENST00000370589,0
WDR63,ENST00000294664,0
SYDE2,ENST00000341460,0
C1orf52,ENST00000471115,0.696185
DDAH1,ENST00000284031,6.197589
CYR61,ENST00000451137,0.391
ZNHIT6,ENST00000370574,0.688922
COL24A1,ENST00000370571,0.036738
CLCA2,ENST00000370565,0.004392
CLCA1,ENST00000394711,0
CLCA4,ENST00000370563,0
SH3GLB1,ENST00000370558,2.445146
SEP15,ENST00000331835,0
HS2ST1,ENST00000370550,3.023747
LMO4,ENST00000370544,0.682827
PKN2,ENST00000370521,1.290512
GTF2B,ENST00000370500,2.235196
CCBL2,ENST00000260508,0.873745
GBP3,ENST00000370481,0
GBP1,ENST00000370473,0.176633
GBP2,ENST00000370466,0.030699
GBP7,ENST00000294671,0
GBP4,ENST00000355754,0.013739
GBP6,ENST00000370456,0.005913
LRRC8B,ENST00000330947,0.971173
LRRC8C,ENST00000370454,0.230815
LRRC8D,ENST00000337338,0.177272
ZNF326,ENST00000340281,0.452578
BARHL2,ENST00000370445,0
ZNF644,ENST00000337393,1.65313
HFM1,ENST00000370425,0.163952
CDC7,ENST00000234626,2.164731
TGFBR3,ENST00000212355,0.279536
EPHX4,ENST00000370383,0.08184
C1orf146,ENST00000370375,0
GLMN,ENST00000370360,0.597395
RPAP2,ENST00000610020,0.303631
GFI1,ENST00000294702,0
RPL5,ENST00000370321,62.98882
FAM69A,ENST00000370310,0.924523
MTF2,ENST00000370298,0.793042
TMED5,ENST00000370282,0.549627
DR1,ENST00000370272,0.806134
BCAR3,ENST00000260502,0
DNTTIP2,ENST00000436063,0.257605
GCLM,ENST00000370238,0.267839
ABCA4,ENST00000370225,0
ARHGAP29,ENST00000260526,0.029741
ABCD3,ENST00000370214,3.457193
F3,ENST00000334047,3.451185
SLC44A3,ENST00000271227,0
CNN3,ENST00000370206,11.219838
ALG14,ENST00000370205,0.105077
TMEM56,ENST00000370203,0.027929
RWDD3,ENST00000370202,0.469107
DPYD,ENST00000370192,1.073508
SNX7,ENST00000306121,3.022982
LPPR5,ENST00000263177,2.170429
PALMD,ENST00000263174,0.718488
AGL,ENST00000361915,0.904642
SLC35A3,ENST00000533028,0.085975
HIAT1,ENST00000370152,3.645777
SASS6,ENST00000287482,0.451275
LRRC39,ENST00000370137,0
RTCA,ENST00000370128,0.993124
CDC14A,ENST00000336454,0.301106
GPR88,ENST00000315033,0.07988
VCAM1,ENST00000294728,0.243703
EXTL2,ENST00000370114,1.90426
SLC30A7,ENST00000357650,0.809117
DPH5,ENST00000370109,0.305962
S1PR1,ENST00000305352,0.151049
OLFM3,ENST00000370103,0
COL11A1,ENST00000370096,1.53361
RNPC3,ENST00000423855,0
PRMT6,ENST00000370078,1.48118
VAV3,ENST00000370056,0.50253
SLC25A24,ENST00000565488,0.147219
FAM102B,ENST00000370035,1.251644
PRPF38B,ENST00000370025,0.337961
FNDC7,ENST00000370017,0.005699
STXBP3,ENST00000370008,2.343383
AKNAD1,ENST00000370001,0
GPSM2,ENST00000264126,2.83994
CLCC1,ENST00000369969,0
WDR47,ENST00000369962,1.858905
TAF13,ENST00000338366,4.029859
TMEM167B,ENST00000338272,0.080087
C1orf194,ENST00000369948,0
KIAA1324,ENST00000369939,0
SARS,ENST00000234677,9.78722
CELSR2,ENST00000271332,3.794039
MYBPHL,ENST00000357155,0
SORT1,ENST00000256637,4.267741
PSMA5,ENST00000271308,0.466134
SYPL2,ENST00000369872,0.009375
CYB561D1,ENST00000420578,0.137311
AMIGO1,ENST00000369864,0.418683
GNAI3,ENST00000369851,0.923665
AMPD2,ENST00000528667,0.200762
GSTM4,ENST00000369836,1.583442
GSTM2,ENST00000241337,1.212475
GSTM1,ENST00000309851,0
GSTM5,ENST00000256593,0
GSTM3,ENST00000361066,0
EPS8L3,ENST00000361965,0
CSF1,ENST00000329608,1.894454
