gene_symbol,transcript_id,TPM
PQLC2,ENST00000375153,0.135549
CAPZB,ENST00000264202,5.725118
MINOS1,ENST00000322753,0.335945
NBL1,ENST00000375136,0.534214
HTR6,ENST00000289753,0.005286
RNF186,ENST00000375121,0
OTUD3,ENST00000375120,0.635116
PLA2G2E,ENST00000375116,0.011673
PLA2G5,ENST00000375108,0.119641
PLA2G2D,ENST00000375105,0.005209
PLA2G2F,ENST00000375102,0.010116
UBXN10,ENST00000375099,0.07301
CAMK2N1,ENST00000375078,5.166009
MUL1,ENST00000264198,2.173544
FAM43B,ENST00000332947,0.662919
CDA,ENST00000375071,0.335947
PINK1,ENST00000321556,9.073916
DDOST,ENST00000602624,7.466288
KIF17,ENST00000400463,0
SH2D5,ENST00000444387,0
HP1BP3,ENST00000438032,0
ECE1,ENST00000374893,1.114299
NBPF3,ENST00000318249,0.221058
ALPL,ENST00000374840,0.680048
USP48,ENST00000308271,0.282353
LDLRAD2,ENST00000344642,1.707928
HSPG2,ENST00000374695,7.733603
CELA3B,ENST00000337107,0
CELA3A,ENST00000290122,0
WNT4,ENST00000290167,0.072235
ZBTB40,ENST00000375647,0.934043
EPHA8,ENST00000166244,0.00144
C1QA,ENST00000374642,26.590782
C1QC,ENST00000374640,36.004963
C1QB,ENST00000509305,6.775466
EPHB2,ENST00000374630,0.45284
C1orf234,ENST00000566855,0
KDM1A,ENST00000400181,1.761808
HNRNPR,ENST00000302271,0
ZNF436,ENST00000314011,2.028476
TCEA3,ENST00000450454,0.16439
ASAP3,ENST00000336689,2.14829
E2F2,ENST00000361729,0.151764
ID3,ENST00000374561,37.450345
PITHD1,ENST00000246151,2.895944
LYPLA2,ENST00000374514,1.979646
HMGCL,ENST00000374490,0.976546
FUCA1,ENST00000374479,0.970832
CNR2,ENST00000374472,0.001247
PNRC2,ENST00000334351,5.011341
SRSF10,ENST00000492112,0.449078
MYOM3,ENST00000374434,0.021102
IL22RA1,ENST00000270800,0
IFNLR1,ENST00000327535,0.320405
GRHL3,ENST00000361548,1.204928
STPG1,ENST00000337248,0.125801
NIPAL3,ENST00000374399,0.998878
RCAN3,ENST00000374395,0.467405
NCMAP,ENST00000374392,0.025153
SRRM1,ENST00000323848,2.132867
CLIC4,ENST00000374379,26.676454
RUNX3,ENST00000308873,0.102196
SYF2,ENST00000236273,2.268542
C1orf63,ENST00000243189,1.729968
TMEM50A,ENST00000374358,3.35331
TMEM57,ENST00000374343,0.885452
LDLRAP1,ENST00000374338,0.327995
SEPN1,ENST00000361547,1.174388
MTFR1L,ENST00000374303,2.187483
AUNIP,ENST00000374298,0.055715
STMN1,ENST00000455785,4.916745
PAFAH2,ENST00000374282,0.381516
EXTL1,ENST00000374280,0.764635
SLC30A2,ENST00000374276,0
TRIM63,ENST00000374272,0
PDIK1L,ENST00000374269,0.876274
FAM110D,ENST00000374268,0.225724
ZNF593,ENST00000374266,3.441652
CNKSR1,ENST00000361530,0.033645
CATSPER4,ENST00000456354,0
CEP85,ENST00000451429,0.399165
SH3BGRL3,ENST00000270792,15.630282
CD52,ENST00000374213,0.258295
ZNF683,ENST00000349618,0
LIN28A,ENST00000326279,0
DHDDS,ENST00000236342,0.718589
HMGN2,ENST00000361427,0.845866
RPS6KA1,ENST00000374168,0.280195
ARID1A,ENST00000324856,0.301863
ZDHHC18,ENST00000374142,0.724242
SFN,ENST00000339276,0.236316
GPN2,ENST00000374135,0.917361
GPATCH3,ENST00000361720,0.713041
NR0B2,ENST00000254227,0
NUDC,ENST00000321265,5.924491
C1orf172,ENST00000320567,0
TRNP1,ENST00000522111,0.241196
FAM46B,ENST00000289166,0.017599
SLC9A1,ENST00000263980,0.555713
WDTC1,ENST00000319394,0.202553
MAP3K6,ENST00000357582,0.451263
FCN3,ENST00000270879,0.115356
CD164L2,ENST00000374030,0
GPR3,ENST00000374024,0.334695
FGR,ENST00000374005,0.228743
IFI6,ENST00000361157,4.951061
FAM76A,ENST00000373954,0.415718
STX12,ENST00000373943,5.895781
PPP1R8,ENST00000311772,2.239268
THEMIS2,ENST00000373921,0.981153
RPA2,ENST00000373912,3.319503
SMPDL3B,ENST00000373894,0.013607
XKR8,ENST00000373884,0.338049
EYA3,ENST00000373871,0.295282
PTAFR,ENST00000373857,1.566564
DNAJC8,ENST00000263697,2.803155
ATPIF1,ENST00000335514,7.88374
SESN2,ENST00000253063,1.3630660000000001
MED18,ENST00000373842,0.504766
PHACTR4,ENST00000373839,0.730262
TRNAU1AP,ENST00000373830,0.62747
TAF12,ENST00000373824,1.015434
GMEB1,ENST00000373816,0.340893
YTHDF2,ENST00000373812,4.820299
OPRD1,ENST00000234961,0.017939
EPB41,ENST00000343067,0
TMEM200B,ENST00000521452,0.332701
SRSF4,ENST00000373795,4.325355
MECR,ENST00000263702,0.095904
PTPRU,ENST00000373779,0.325213
MATN1,ENST00000373765,0.033668
LAPTM5,ENST00000294507,23.323122
SDC3,ENST00000339394,12.366918
PUM1,ENST00000426105,0
NKAIN1,ENST00000373736,0.385359
SNRNP40,ENST00000263694,3.13477
ZCCHC17,ENST00000344147,3.436091
FABP3,ENST00000373713,0.871616
SERINC2,ENST00000373709,0.314565
TINAGL1,ENST00000271064,0.286941
PEF1,ENST00000373703,3.73133
COL16A1,ENST00000373672,0.431966
KHDRBS1,ENST00000327300,5.33141
TMEM39B,ENST00000336294,0.154898
KPNA6,ENST00000373625,2.554672
TXLNA,ENST00000373610,2.322453
CCDC28B,ENST00000373602,0.602135
IQCC,ENST00000291358,0.106045
TMEM234,ENST00000309777,0
FAM167B,ENST00000373582,0.089634
LCK,ENST00000336890,0
HDAC1,ENST00000373548,2.170315
MARCKSL1,ENST00000329421,25.1272
TSSK3,ENST00000373534,0.211617
BSDC1,ENST00000455895,2.190651
ZBTB8B,ENST00000609129,0.118316
ZBTB8A,ENST00000373510,0.339333
RBBP4,ENST00000373493,2.740207
SYNC,ENST00000409190,4.185045
KIAA1522,ENST00000401073,0.064054
S100PBP,ENST00000373475,1.285274
FNDC5,ENST00000373471,0
HPCA,ENST00000373467,0.317603
TMEM54,ENST00000373463,2.447803
RNF19B,ENST00000235150,1.623153
ADC,ENST00000294517,0.077991
TRIM62,ENST00000291416,0.492953
ZNF362,ENST00000539719,0.139727
A3GALT2,ENST00000442999,0.02425
C1orf94,ENST00000488417,0.010836
GJB5,ENST00000338513,0.028284
GJB4,ENST00000339480,0.020942
GJB3,ENST00000373366,0
GJA4,ENST00000342280,0.895734
SMIM12,ENST00000521580,0.692513
DLGAP3,ENST00000373347,0
ZMYM6,ENST00000357182,0.400013
ZMYM1,ENST00000359858,0.355876
SFPQ,ENST00000357214,7.649845
ZMYM4,ENST00000314607,3.069402
KIAA0319L,ENST00000325722,1.791649
NCDN,ENST00000373243,0.733046
TFAP2E,ENST00000373235,0.042205
PSMB2,ENST00000373237,1.299085
C1orf216,ENST00000270815,2.319602
CLSPN,ENST00000318121,0.085021
AGO4,ENST00000373210,1.299975
AGO1,ENST00000373204,1.278612
AGO3,ENST00000373191,0.823897
TEKT2,ENST00000207457,0.110913
ADPRHL2,ENST00000373178,2.708759
COL8A2,ENST00000397799,0.01633
TRAPPC3,ENST00000373166,4.383349
THRAP3,ENST00000354618,4.439957
SH3D21,ENST00000453908,0
STK40,ENST00000373132,3.899597
LSM10,ENST00000315732,2.75238
OSCP1,ENST00000235532,0.381969
MRPS15,ENST00000373116,3.244264
CSF3R,ENST00000373106,0.032622
GRIK3,ENST00000373091,5.354418
ZC3H12A,ENST00000373087,0.569758
MEAF6,ENST00000296214,1.234703
SNIP1,ENST00000296215,0.563162
GNL2,ENST00000373062,3.342842
RSPO1,ENST00000356545,0
CDCA8,ENST00000373055,0.144676
EPHA10,ENST00000373048,0.036974
YRDC,ENST00000373044,1.631614
C1orf122,ENST00000373042,0
MTF1,ENST00000373036,0.782744
INPP5B,ENST00000373024,0.845181
SF3A3,ENST00000373019,2.873412
FHL3,ENST00000373016,1.719548
UTP11L,ENST00000373014,1.715588
POU3F1,ENST00000373012,0.085232
RRAGC,ENST00000373001,2.112823
MYCBP,ENST00000397572,0.944541
GJA9,ENST00000357771,0
RHBDL2,ENST00000372990,0.136951
AKIRIN1,ENST00000432648,3.66011
NDUFS5,ENST00000372969,13.185121
BMP8A,ENST00000331593,0.390356
PABPC4,ENST00000372858,1.857618
HEYL,ENST00000372852,1.026402
HPCAL4,ENST00000372844,1.055368
PPIE,ENST00000324379,0.85653
BMP8B,ENST00000372827,0.930738
OXCT2,ENST00000327582,0.13204
TRIT1,ENST00000316891,0
MYCL,ENST00000372816,0.216858
MFSD2A,ENST00000372811,7.005918
CAP1,ENST00000372805,2.010199
RLF,ENST00000372771,2.106057
TMCO2,ENST00000372766,0
ZMPSTE24,ENST00000372759,3.741808
COL9A2,ENST00000372748,4.087283
SMAP2,ENST00000372718,3.554913
ZFP69B,ENST00000361584,0.262585
ZFP69,ENST00000372706,0.4592
ZNF684,ENST00000372699,0.134596
RIMS3,ENST00000372684,0.901927
KCNQ4,ENST00000347132,0
CITED4,ENST00000372638,0.666335
EDN2,ENST00000372587,0
HIVEP3,ENST00000372583,0.180244
GUCA2B,ENST00000372581,0
GUCA2A,ENST00000357001,0
FOXJ3,ENST00000361346,1.638993
RIMKLA,ENST00000431473,0.340586
ZMYND12,ENST00000372565,0.037461
PPCS,ENST00000372561,0.094045
PPIH,ENST00000304979,2.633871
YBX1,ENST00000321358,0.517857
CLDN19,ENST00000296387,0
LEPRE1,ENST00000296388,0.929489
C1orf50,ENST00000372525,0.517865
CCDC23,ENST00000372521,1.608231
ERMAP,ENST00000372517,0.342473
SLC2A1,ENST00000426263,3.93695
FAM183A,ENST00000335282,0
EBNA1BP2,ENST00000236051,4.585314
WDR65,ENST00000372492,0.012529
TMEM125,ENST00000439858,0.07275
C1orf210,ENST00000523677,0.005058
TIE1,ENST00000372476,2.301178
MPL,ENST00000372470,0
CDC20,ENST00000310955,0.567039
ELOVL1,ENST00000372458,2.733073
MED8,ENST00000372457,1.366617
PTPRF,ENST00000359947,0.817091
KDM4A,ENST00000372396,1.828673
ST3GAL3,ENST00000347631,0
ARTN,ENST00000372359,0
IPO13,ENST00000372343,2.354225
DPH2,ENST00000255108,0.688193
ATP6V0B,ENST00000472174,7.904607
CCDC24,ENST00000372318,0.171073
SLC6A9,ENST00000372310,0.94272
KLF17,ENST00000372299,0.03009
DMAP1,ENST00000372289,0.783756
ERI3,ENST00000372257,2.743576
RNF220,ENST00000361799,0
TMEM53,ENST00000372237,0.077241
C1orf228,ENST00000535358,0
KIF2C,ENST00000372224,0.449377
RPS8,ENST00000396651,125.441605
BEST4,ENST00000372207,0.030412
PLK3,ENST00000372201,1.536737
TCTEX1D4,ENST00000339355,0.097377
PTCH2,ENST00000372192,0.073676
EIF2B3,ENST00000360403,0.654484
HECTD3,ENST00000372172,0.905236
UROD,ENST00000246337,3.728518
ZSWIM5,ENST00000359600,0.429792
HPDL,ENST00000334815,0.073318
MUTYH,ENST00000456914,0
TOE1,ENST00000372090,0.619246
TESK2,ENST00000372086,0.223921
MMACHC,ENST00000401061,2.471308
PRDX1,ENST00000319248,44.318283
AKR1A1,ENST00000351829,2.081427
NASP,ENST00000350030,1.111056
CCDC17,ENST00000528266,0
GPBP1L1,ENST00000355105,1.20256
TMEM69,ENST00000372025,1.468371
IPP,ENST00000396478,0.7568
MAST2,ENST00000361297,0.800106
PIK3R3,ENST00000262741,1.404023
TSPAN1,ENST00000372003,0.014905
POMGNT1,ENST00000371984,2.870384
LURAP1,ENST00000371980,0.535711
RAD54L,ENST00000371975,0
UQCRH,ENST00000311672,23.872
FAAH,ENST00000243167,0.443957
DMBX1,ENST00000360032,0
KNCN,ENST00000481882,0
MKNK1,ENST00000371945,0.634848
TEX38,ENST00000334122,0.031759
EFCAB14,ENST00000371933,0.557074
CYP4B1,ENST00000371923,0
CYP4A11,ENST00000310638,0
CYP4X1,ENST00000371901,0.052995
CYP4Z1,ENST00000334194,0.003271
CYP4A22,ENST00000371891,0
PDZK1IP1,ENST00000294338,0
STIL,ENST00000371877,0.217817
FOXE3,ENST00000335071,0
FOXD2,ENST00000334793,0.015549
TRABD2B,ENST00000606738,0.016877
SLC5A9,ENST00000438567,0
SPATA6,ENST00000371847,1.224353
AGBL4,ENST00000371839,0.068345
BEND5,ENST00000371833,0.247817
ELAVL4,ENST00000371824,0
DMRTA2,ENST00000404795,0
FAF1,ENST00000396153,0.379518
CDKN2C,ENST00000371761,0.589679
C1orf185,ENST00000371759,0
RNF11,ENST00000242719,4.786361
EPS15,ENST00000371733,3.99496
OSBPL9,ENST00000428468,0.527017
NRD1,ENST00000352171,3.04421
RAB3B,ENST00000371655,0.12482
TXNDC12,ENST00000371626,1.589514
KTI12,ENST00000371614,0.59146
BTF3L4,ENST00000313334,0.665193
CC2D1B,ENST00000284376,0.790337
ORC1,ENST00000371568,0.18081
PRPF38A,ENST00000257181,2.345306
ZCCHC11,ENST00000257177,0.399188
GPX7,ENST00000361314,1.995807
FAM159A,ENST00000517870,0.190419
COA7,ENST00000371538,1.26919
ZYG11B,ENST00000294353,2.096863
ZYG11A,ENST00000371528,0.029821
ECHDC2,ENST00000371522,0
SCP2,ENST00000371514,0.088791
PODN,ENST00000312553,0.409918
SLC1A7,ENST00000371494,0
CPT2,ENST00000371486,0.910186
C1orf123,ENST00000294360,2.923813
MAGOH,ENST00000371470,3.169973
LRP8,ENST00000306052,1.170857
DMRTB1,ENST00000371445,0.007533
NDC1,ENST00000371429,1.164828
YIPF1,ENST00000072644,0.491339
DIO1,ENST00000361921,0
HSPB11,ENST00000194214,0.89556500000000006
LRRC42,ENST00000371370,1.059118
LDLRAD1,ENST00000371360,0
TMEM59,ENST00000234831,0.818562
TCEANC2,ENST00000234827,0.492732
MRPL37,ENST00000360840,3.004596
ACOT11,ENST00000343744,0.019775
FAM151A,ENST00000302250,0.032624
MROH7,ENST00000421030,0
TTC4,ENST00000371281,0.653379
PARS2,ENST00000371279,0.492916
TTC22,ENST00000371276,0
DHCR24,ENST00000371269,4.475505
TMEM61,ENST00000371268,0.006213
PCSK9,ENST00000302118,0.01108
USP24,ENST00000294383,2.407368
PPAP2B,ENST00000371250,9.497773
PRKAA2,ENST00000371244,0.74616
C1orf168,ENST00000343433,0.021324
C8A,ENST00000361249,0.002969
C8B,ENST00000371237,0
DAB1,ENST00000371236,0
OMA1,ENST00000371226,0.847807
TACSTD2,ENST00000371225,0.023895
MYSM1,ENST00000472487,0
JUN,ENST00000371222,14.314183
FGGY,ENST00000303721,0
HOOK1,ENST00000371208,0.043132
CYP2J2,ENST00000371204,0.261826
C1orf87,ENST00000371201,0.057999
NFIA,ENST00000403491,13.351594
TM2D1,ENST00000606498,0.847913
L1TD1,ENST00000498273,0.02096
KANK4,ENST00000371153,0.007562
USP1,ENST00000339950,2.204795
ANGPTL3,ENST00000371129,0.048189
ATG4C,ENST00000317868,0.377758
FOXD3,ENST00000371116,0.00541
ALG6,ENST00000263440,0.105383
ITGB3BP,ENST00000271002,0.58206
EFCAB7,ENST00000371088,0.69723
PGM1,ENST00000371084,3.575375
ROR1,ENST00000371079,0
JAK1,ENST00000342505,2.080254
AK4,ENST00000327299,1.103082
DNAJC6,ENST00000371069,0.037609
LEPR,ENST00000349533,0.024945
LEPROT,ENST00000371065,2.368038
PDE4B,ENST00000341517,0
SGIP1,ENST00000371037,0.196648
TCTEX1D1,ENST00000282670,0.279747
WDR78,ENST00000371026,0.34025
MIER1,ENST00000401041,0.842781
SLC35D1,ENST00000235345,1.335711
IL23R,ENST00000347310,0
SERBP1,ENST00000361219,2.298269
GADD45A,ENST00000370986,3.616454
GNG12,ENST00000370982,5.880214
DIRAS3,ENST00000370981,0.052008
WLS,ENST00000262348,6.484941
RPE65,ENST00000262340,2.615716
DEPDC1,ENST00000456315,0.106668
LRRC40,ENST00000370952,1.647329
ANKRD13C,ENST00000370944,0.679856
CTH,ENST00000370938,0.184677
ZRANB2,ENST00000370920,2.1742340000000002
NEGR1,ENST00000357731,0.086858
LRRIQ3,ENST00000354431,0.003216
TNNI3K,ENST00000326637,0
LRRC53,ENST00000294635,0.024263
C1orf173,ENST00000326665,0.021137
CRYZ,ENST00000340866,0.770793
TYW3,ENST00000370867,0.708248
ACADM,ENST00000370841,0.197021
RABGGTB,ENST00000319942,2.954462
MSH4,ENST00000263187,0.02071
ASB17,ENST00000284142,0
ST6GALNAC3,ENST00000328299,0.768413
ST6GALNAC5,ENST00000477717,0.185089
PIGK,ENST00000370812,0.692944
AK5,ENST00000354567,0.070681
ZZZ3,ENST00000370801,1.194248
USP33,ENST00000370794,0.882662
NEXN,ENST00000334785,0.097078
FUBP1,ENST00000370768,3.325114
DNAJB4,ENST00000370763,1.04558
GIPC2,ENST00000370759,0.063823
PTGFR,ENST00000370757,0.032912
IFI44L,ENST00000370751,1.094755
IFI44,ENST00000370747,0.64491
ELTD1,ENST00000370742,1.057924
TTLL7,ENST00000260505,0.49535
PRKACB,ENST00000370685,3.075321
SAMD13,ENST00000394834,0.11128300000000001
RPF1,ENST00000370654,2.345533
GNG5,ENST00000370645,8.046812
CTBS,ENST00000370630,0.234703
SSX2IP,ENST00000342203,0.486821
LPAR3,ENST00000370611,0
MCOLN2,ENST00000370608,0
MCOLN3,ENST00000370589,0
WDR63,ENST00000294664,0.029673
SYDE2,ENST00000341460,0.178602
C1orf52,ENST00000471115,0
DDAH1,ENST00000284031,4.145522
CYR61,ENST00000451137,2.963129
ZNHIT6,ENST00000370574,1.228404
COL24A1,ENST00000370571,0.014577
CLCA2,ENST00000370565,0.003395
CLCA1,ENST00000394711,0
CLCA4,ENST00000370563,0
SH3GLB1,ENST00000370558,4.508092
SEP15,ENST00000331835,0.027325
HS2ST1,ENST00000370550,2.453792
LMO4,ENST00000370544,0.982658
PKN2,ENST00000370521,1.71142
GTF2B,ENST00000370500,2.000731
CCBL2,ENST00000260508,0.859637
GBP3,ENST00000370481,0.906033
GBP1,ENST00000370473,4.044438
GBP2,ENST00000370466,2.991697
GBP7,ENST00000294671,0
GBP4,ENST00000355754,0.398846
GBP6,ENST00000370456,0.020565
LRRC8B,ENST00000330947,0.02978
LRRC8C,ENST00000370454,1.51868
LRRC8D,ENST00000337338,0.21939
ZNF326,ENST00000340281,0.525463
BARHL2,ENST00000370445,0
ZNF644,ENST00000337393,2.182503
HFM1,ENST00000370425,0.447356
CDC7,ENST00000234626,0.881482
TGFBR3,ENST00000212355,0.61481
EPHX4,ENST00000370383,0.304202
C1orf146,ENST00000370375,0
GLMN,ENST00000370360,0.370243
RPAP2,ENST00000610020,0.532753
GFI1,ENST00000294702,0.007267
RPL5,ENST00000370321,66.656782
FAM69A,ENST00000370310,1.19372
MTF2,ENST00000370298,0.627533
TMED5,ENST00000370282,0.761147
DR1,ENST00000370272,1.002341
BCAR3,ENST00000260502,0.659383
DNTTIP2,ENST00000436063,0.60633
GCLM,ENST00000370238,0.816048
ABCA4,ENST00000370225,0.022437
ARHGAP29,ENST00000260526,0.986817
ABCD3,ENST00000370214,3.213818
F3,ENST00000334047,11.991084
SLC44A3,ENST00000271227,0.108702
CNN3,ENST00000370206,38.600519
ALG14,ENST00000370205,0.198672
TMEM56,ENST00000370203,0.245293
RWDD3,ENST00000370202,0.426763
DPYD,ENST00000370192,2.00502
SNX7,ENST00000306121,2.323176
LPPR5,ENST00000263177,0.322316
PALMD,ENST00000263174,1.251059
AGL,ENST00000361915,0.925373
SLC35A3,ENST00000533028,0.096415
HIAT1,ENST00000370152,3.271861
SASS6,ENST00000287482,0.179679
LRRC39,ENST00000370137,0.011933
RTCA,ENST00000370128,0.915081
CDC14A,ENST00000336454,0.279868
GPR88,ENST00000315033,0.071381
VCAM1,ENST00000294728,4.272757
EXTL2,ENST00000370114,1.221989
SLC30A7,ENST00000357650,0.9396
DPH5,ENST00000370109,0.266415
S1PR1,ENST00000305352,2.645422
OLFM3,ENST00000370103,0
COL11A1,ENST00000370096,0.737802
RNPC3,ENST00000423855,0.265871
PRMT6,ENST00000370078,1.116724
VAV3,ENST00000370056,0.239192
SLC25A24,ENST00000565488,0.074132
FAM102B,ENST00000370035,1.490381
PRPF38B,ENST00000370025,0.264935
FNDC7,ENST00000370017,0.003779
STXBP3,ENST00000370008,2.195987
AKNAD1,ENST00000370001,0
GPSM2,ENST00000264126,1.8808
CLCC1,ENST00000369969,0
WDR47,ENST00000369962,1.120699
TAF13,ENST00000338366,3.355815
TMEM167B,ENST00000338272,0.120979
C1orf194,ENST00000369948,0
KIAA1324,ENST00000369939,0.151964
SARS,ENST00000234677,7.776153
CELSR2,ENST00000271332,2.74836
MYBPHL,ENST00000357155,0
SORT1,ENST00000256637,3.824251
PSMA5,ENST00000271308,0.675624
SYPL2,ENST00000369872,0.014491
